"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"GZMH",258.228535342981,4.43345285206458,0.211383431429246,1.18228419379108e-98,1.58900290102035e-94,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GZMA",673.86660253602,4.24801897737973,0.202971726103675,1.76840788049674e-98,1.58900290102035e-94,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GZMB",748.125905549388,4.50229481892853,0.223483224507886,1.76904675118998e-91,1.05971797218783e-87,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD8A",1378.80042356345,3.97907796268661,0.198319167059809,8.87267189446445e-91,3.98626966538551e-87,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TBX21",145.8043043052,3.9193647458937,0.207072791001552,1.91613517419821e-81,6.88697304310319e-78,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"FASLG",166.443073047557,4.7236985814823,0.250056478903085,8.4576696383993e-81,2.53321301786123e-77,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SLA2",337.878769516985,3.90007814147392,0.211986990981652,9.2266020011919e-77,2.368732350906e-73,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SLAMF6",572.456969908365,4.12501919801394,0.232195828778083,9.18766501954672e-72,2.06389410082843e-68,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GBP5",5246.8522064429,4.69733629401609,0.267631475942658,3.62201651627264e-70,7.23236209043729e-67,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SIT1",267.291476633069,3.76487507505594,0.215213947352268,1.1032801942487e-69,1.98270483708434e-66,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IFNG",84.0416156094176,5.49699927884635,0.314140040965876,1.73175551612e-69,2.59344819834938e-66,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SH2D1A",345.539579899662,4.4780624936772,0.256249831848759,1.67631251070775e-69,2.59344819834938e-66,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"NKG7",947.598611282569,3.85614518342073,0.221396723508973,3.68920748619631e-69,5.09990367187953e-66,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ZNF683",290.019752089702,4.24068530576339,0.249453509759386,5.17271163888348e-66,6.6399143473125e-63,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SIRPG",300.425956711054,4.09282786401006,0.244237085015768,3.09318596537094e-64,3.70584299891207e-61,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CRTAM",132.355942627875,3.67575230535698,0.21992810718217,8.13969941518741e-64,8.61481921462669e-61,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD3E",1812.32264619547,4.02534190586485,0.24101169735427,8.14934765169738e-64,8.61481921462669e-61,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD3D",665.294499084223,3.95677354593984,0.237770865629933,2.28385523182483e-63,2.28017568728467e-60,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GBP4",5504.1716352989,3.67293209782482,0.22182366362645,1.04552306954648e-62,9.88899741201044e-60,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CCL5",5398.86988650633,3.56922158041084,0.21570643740275,1.17873144410138e-62,1.0591491390973e-59,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD27",244.381370940906,3.51848612126673,0.213874601192506,1.32264782462934e-61,1.13187162173399e-58,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD2",1665.63752188799,3.85952357898738,0.236510537000408,4.73244683549567e-61,3.86576373094058e-58,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PRF1",839.880636014053,3.49176517898915,0.216323856150531,8.11723744712654e-60,6.34238583314396e-57,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBC2",1663.39597271881,3.98572646278907,0.248743934376753,5.66324005663599e-59,4.24058696074189e-56,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PDCD1",269.461149468583,3.90103115430364,0.243907992351888,1.02458446590021e-58,7.36512297467708e-56,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LINC02446",126.427556744676,5.37463100774466,0.337088905915716,2.09866153935873e-58,1.45057871245445e-55,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CXCR3",470.465848108099,3.87675779585436,0.245350459232216,2.33965769194248e-57,1.5572588289592e-54,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GZMK",150.197526409134,4.53391338703003,0.287404316519187,4.39520314985765e-57,2.82093556450328e-54,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ICAM3",96.9524200075636,3.33054853094845,0.211347948205944,5.95941011027295e-57,3.69298479626604e-54,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ITGAL",1891.60776449173,3.29733811749189,0.209843202040429,7.24352707751656e-57,4.19914274548549e-54,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD3G",454.592230322194,3.9621288922696,0.251997778197684,7.13261995603311e-57,4.19914274548549e-54,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAC",2784.18860421498,3.53414829161438,0.225961990023967,2.78129924009879e-56,1.56196027011923e-53,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"P2RY10",445.608248437285,3.82581169079766,0.244494205965099,4.07601724459849e-56,2.21970017886907e-53,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GNLY",747.975470815615,4.00712135681528,0.259161185020225,3.69378383498271e-55,1.95238203819042e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PLA2G2D",703.675672709111,5.47177196265768,0.354109614129718,4.18075434780346e-55,2.14663818241074e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"KIR2DL4",46.7391270628414,4.6343665220167,0.301909258367397,4.66200771839381e-55,2.32724835297931e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRGC2",109.797759160129,4.138117962408,0.268356730396498,8.573793516934e-55,4.16431468358975e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CCR5",1197.09278525297,3.29817976825458,0.21398283285817,9.60478532577705e-55,4.54230518656682e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL12RB1",459.949709384757,3.21691607289987,0.209207147269959,1.66114231330253e-54,7.65445859291277e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3G",1165.53438538236,2.91316041732225,0.189639451031359,2.08980800550228e-54,9.38898491672037e-52,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD247",591.916867355296,3.37873382000252,0.220776163530287,4.66818675861328e-54,2.04614595704974e-51,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"BTLA",133.465950500567,3.93814974843765,0.25984234735695,4.24589294895505e-53,1.81673671870646e-50,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRGC1",56.5890019991681,4.04405954543727,0.267785493967865,6.92900878872631e-53,2.83002765777728e-50,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TARP",56.5890019991681,4.04405954543727,0.267785493967865,6.92900878872631e-53,2.83002765777728e-50,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL2RG",980.005833522698,3.38673014861751,0.226570377970588,1.06564388549287e-51,4.25570805915385e-49,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL3",223.414180242579,4.54889813018804,0.306303012254205,4.29062799190031e-51,1.67623642700957e-48,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SLAMF1",318.422397304235,3.64577981412085,0.245193470263605,4.41398322315775e-51,1.68773813836953e-48,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PTPN7",988.981393955685,3.03404036724615,0.204417585633141,4.55352482098427e-51,1.70482071995642e-48,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"APOL3",2630.50094541028,2.83803419967673,0.191590058277549,8.91734145739185e-51,3.27048047613855e-48,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL18RAP",79.3492578899795,3.37260393853411,0.228277061189927,1.15394697935131e-50,4.14751623318448e-48,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SLAMF7",2182.17387150279,3.56749382313043,0.243403865089183,8.60418170092921e-50,3.03187743818429e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD48",513.22163389512,3.23851607805639,0.221127253360256,1.02885781953379e-49,3.55569305285419e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL2RB",1925.8622292406,3.2231136415473,0.22039183281679,1.06822856574331e-49,3.62210104810813e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL9",12456.6923810373,4.68764995134475,0.320486834115266,1.31284137855012e-49,4.30962507393593e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"C16orf54",332.471412085168,3.44925694457452,0.235801759840866,1.31895486654319e-49,4.30962507393593e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LAG3",1057.81741013859,3.56710215642758,0.24481421623084,2.68906322551884e-49,8.62949200460697e-47,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3H",73.671983087184,3.25957500491102,0.224884904673235,7.66289954886703e-49,2.41596434724016e-46,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"KLRC1",50.3774282903797,4.25558030449923,0.294858082409379,1.02640052281899e-48,3.18024893027243e-46,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LY9",260.65376030438,3.72046170919244,0.257024624780083,1.10907173633268e-48,3.37815731756519e-46,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBC1",983.903797594229,3.783369357592,0.263158645582467,4.20833537455869e-48,1.26046658360324e-45,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAT1",161.652102519328,4.36892072504119,0.30433436296208,6.62041448645738e-48,1.95041752026435e-45,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GZMM",134.697828253846,3.63643934543167,0.254009529944884,1.09168727527133e-47,3.16430839095179e-45,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD19",202.072942271516,4.70902875970767,0.329533611668857,1.53791901926808e-47,4.38697503099471e-45,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD79A",1318.892245688,4.37442960654253,0.307851601696727,5.04071186777002e-47,1.41541614024523e-44,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"NUGGC",95.6296742738622,3.68441249553845,0.259203856518966,5.56529903101168e-47,1.53867675209709e-44,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DRA",58695.6855485906,2.78612953595283,0.196624447701342,7.43707391209844e-47,2.02502507991396e-44,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SP140",492.110790055544,3.21537862757984,0.228155909119997,2.86058550974609e-46,7.67277346203685e-44,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV5-1",54.073832977758,4.12229080048431,0.293579319725543,8.64224381428326e-46,2.28396711156595e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CIITA",2727.83338725473,2.98433717047387,0.21322632150729,1.09153621695498e-45,2.802285336414e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TIGIT",828.609205048385,3.40863105877663,0.243513353149618,1.082076660763e-45,2.802285336414e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRG-AS1",156.323041415218,3.16722303984842,0.226429149682603,1.16835814174923e-45,2.95726255850358e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL13",2818.87462157226,4.59283289998897,0.32915071790208,1.7943414113074e-45,4.47862631980628e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ITK",575.29390115704,3.7376463786422,0.267877935080128,1.91885646492729e-45,4.72380404537099e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CCL4",704.857744099592,2.69232223297897,0.19327172766958,2.90315783039192e-45,7.05035802296936e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PYHIN1",226.614748887829,3.61269477667713,0.259594339737796,3.38367263068293e-45,8.10773077946705e-43,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL18BP",1295.00088349572,2.14156665507198,0.154042139174286,5.03985584135465e-45,1.19172696480243e-42,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRGV10",25.3482041160168,4.17552307647826,0.303303653713557,4.57362991314703e-44,1.06743770349565e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CTSW",528.824898479333,3.35227729663693,0.244279278455465,4.8433850555495e-44,1.11590349786256e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"MS4A1",958.553549186012,5.72139584153177,0.417277027418457,5.38708898325116e-44,1.22546045718996e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV8-6",33.9990723800828,3.93446670931237,0.28644674235765,5.64784822120697e-44,1.26871850479138e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DPA1",20221.6021960961,2.76708033967633,0.201303518651005,6.00962048022591e-44,1.33331962531037e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD69",388.443568902966,3.16472328070989,0.230858370189255,6.33959018449276e-44,1.38937530738438e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV9",30.4283811871979,4.31980674543043,0.317840647574861,2.979555843026e-43,6.45127687409883e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD5",730.632136539386,3.3941084422279,0.250222865565083,4.22883928584984e-43,9.04719890547708e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"FTH1P22",27.7003589706448,3.89124059201638,0.286393230705261,4.28889258881195e-43,9.06772808394582e-41,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DMA",4607.585731264,2.27716911567065,0.168150178898858,5.98457864330358e-43,1.25056817207917e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV20-1",88.0183435351687,3.86064232566842,0.285366418719555,8.45502716765047e-43,1.74649762333157e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IGHM",49380.3739967534,5.18601783434411,0.370192572691488,1.97635387960753e-42,4.03602904209397e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV18",23.1590889516672,4.23678318473534,0.315444069214255,2.07101489535197e-42,4.18182120049103e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"EVI2B",1057.19298765954,2.68788462914697,0.199823815509562,2.28146545404396e-42,4.55557951940266e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LAX1",313.929140647982,3.78012996895295,0.281400608104616,2.71497422019119e-42,5.3616265616545e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LTA",114.494531563654,3.14573518798568,0.234257788775205,3.09456585049814e-42,6.04483074992414e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CXCR6",541.255798511008,3.41431397718959,0.254934722730065,3.29281325276465e-42,6.36291902854125e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"RHOH",512.849240953268,3.10490172620651,0.231484480736484,3.44107353387012e-42,6.5786736677851e-40,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV6-5",34.2958662361662,4.09685773616439,0.305625840057451,6.09661833366457e-42,1.15328766393985e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SELL",1716.32099417248,3.69108113682632,0.276339313718034,7.0297642631892e-42,1.3159572247268e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DMB",2378.3344377808,2.44789193901974,0.183235110749243,1.11827892144584e-41,2.07181345333023e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP9",678.897840258425,2.62329041020453,0.196930301877783,1.20309380187864e-41,2.20620395036337e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV3",25.0490801233817,3.99905272303032,0.300079962955029,1.52737749120794e-41,2.77257584792909e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV12-3",27.8092731645137,4.10944485672698,0.308698195962283,2.35862304545827e-41,4.23868147499307e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV2-70",520.190419605236,5.46532093802278,0.411904556023461,2.43012380982589e-41,4.32393613726545e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV19",57.583293970357,3.90873475675563,0.295118510419222,3.49891360475034e-41,6.16460552852632e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"NCR3",52.4131648983779,3.73418729854453,0.281930868412257,3.62680151200613e-41,6.32788834682157e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV4",25.7168155860893,3.8582393472638,0.292224671427462,5.16827227487263e-41,8.93067510112847e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV12-1",20.9027800133018,4.09291109972988,0.309349020906019,5.23215882486917e-41,8.9549644039737e-39,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"XCL2",53.2867051148756,3.70554211298067,0.281663109011861,9.37580290095055e-41,1.58955239559417e-38,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CYTIP",958.979337897325,2.63103810099544,0.199959758172972,1.37221429494362e-40,2.30467879387213e-38,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD53",3428.16503786927,2.47655271742405,0.189484256419868,2.64628149802761e-40,4.40336340750501e-38,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"THEMIS",177.455658060423,3.92623526836631,0.30177692597782,7.21648982448246e-40,1.1897939324383e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV7-9",58.6784909912215,4.10550173308254,0.317533209166592,1.94845798596458e-39,3.18324895143358e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD52",1253.48153647247,3.25355558929492,0.25178248676507,2.18460067277818e-39,3.53688817031502e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD74",150289.238250927,2.52821713896255,0.195534183171163,2.22551017676209e-39,3.57095030237424e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IRF1",3733.01394329715,2.35386724151775,0.182094184049534,2.32204353917056e-39,3.69287118959593e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV7-2",58.9108499039699,3.81638135846888,0.294990823891515,2.88017548089544e-39,4.54031873396246e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DQA1",12827.2722396909,2.95679152292154,0.229082131876547,3.35477774261852e-39,5.24249659239977e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IDO1",4859.50812014045,4.72569501501233,0.367195040356928,4.01858215572075e-39,6.22568447590151e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TCL1A",149.257471989864,5.13387005514599,0.400104323611408,5.65491414253082e-39,8.68585145772832e-37,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GPR174",368.96571787345,3.86952107006062,0.301895849903113,6.70490690535709e-39,1.0211345931879e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ZAP70",571.661397344777,3.36809344976788,0.262474158143361,6.98445501686222e-39,1.04598034256693e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SASH3",1248.64686736377,2.68578671091032,0.209199782075763,6.95381672654563e-39,1.04598034256693e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP7",873.536871597471,2.79224788936922,0.217874215234403,9.125160758098e-39,1.35527490895685e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF1B",3416.75239618095,2.08529329465546,0.162191458355771,1.02040642566548e-38,1.50309212095363e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"WARS1",17423.8385868571,2.38568436954562,0.186652541094246,1.12778022575279e-38,1.6477510924393e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01215",51.1645782636139,4.35165435545041,0.340246941124172,1.21634899147285e-38,1.7628232036902e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"MEI1",255.414206879214,2.44980518408261,0.191511605419718,1.34560154103293e-38,1.93454442351222e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP25",1079.44554800029,2.23142531944953,0.174524972126342,1.59114398728278e-38,2.26940068217928e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV17",25.1408162571497,3.68166871841256,0.289528485487051,2.50902977261201e-38,3.55037590894571e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SNX20",834.304160727297,2.76614867575305,0.217253249108784,3.03940033910694e-38,4.26727058547585e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"P2RY8",534.657996822578,2.54049920263949,0.199880216744561,3.47677160616187e-38,4.84349321971589e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DOA",2589.39137921338,2.9917123674839,0.235408380741195,4.00481857688249e-38,5.53619958808886e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV2",22.0765009368754,3.72755527726592,0.292708628816969,4.69751694841057e-38,6.44420435724324e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV4-2",33.0630056495817,4.42976654742235,0.349934977404421,4.90559502292386e-38,6.67867031492156e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SAMSN1",708.446852391705,2.43774173357797,0.192411221483667,6.3772815191964e-38,8.61700196853222e-36,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ZNF831",199.573988256872,3.85420078670547,0.305345832571099,1.02668230648139e-37,1.37690356192366e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"RASAL3",816.340931581782,2.64373618313358,0.209277878646494,1.19488168397329e-37,1.59060879575437e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CCR7",737.717619249386,3.84155949813153,0.304800152246213,1.23151444624209e-37,1.62731956716298e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC17A",55.2122489244844,4.11917808752705,0.326538316956706,1.27549990442032e-37,1.67313932717793e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"SAMD3",95.2674691793218,3.07679570103975,0.244737761869905,1.66858697145064e-37,2.17291133796663e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV12-2",33.2114066531466,3.98839235269788,0.317157209830798,1.81314433205217e-37,2.34417386987839e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP4",2153.02195374811,2.33889470699762,0.185674414506218,2.07778665376898e-37,2.66713599677731e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LINC02195",13.9114396875676,3.73951284861902,0.299092451833164,5.79773928861577e-37,7.38944487629177e-35,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV19",34.1447032915566,3.63531564133116,0.292658931574243,1.73892943687062e-36,2.20072541619732e-34,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PTPRC",4604.9196520468,3.03364245489373,0.244837060674407,2.01748989924742e-36,2.53540636219409e-34,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LINC02273",36.084535746487,4.02036419462669,0.326358231373101,6.19285805005845e-36,7.72860083455559e-34,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV10-3",19.7995902134301,4.34731953215312,0.353360497873836,7.51407978980182e-36,9.31279502776059e-34,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DRB1",30736.7385345888,2.46995379606171,0.202410078309534,1.69447125896441e-35,2.08570842430475e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV5-6",18.1937769069851,3.95002492052588,0.322160161684642,2.01089678655598e-35,2.44984886998248e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV9-2",24.0054030974021,3.75600463845268,0.306672304140901,2.01757071257809e-35,2.44984886998248e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"S1PR4",206.425159728458,3.0193438925349,0.248158453556355,3.2211680874978e-35,3.88507461076664e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL21R",473.821308779801,2.95668331092114,0.243134873786929,3.52299401908823e-35,4.22078170113564e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TESPA1",276.33608163774,3.41091063593375,0.280770616727285,3.92630698051589e-35,4.67282534747358e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IL10RA",2071.9151276712,2.38597401160205,0.196717997704863,7.601858650798e-35,8.98769748772966e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV16",14.8480419745861,3.99518585736862,0.329900315903459,8.14298073207932e-35,9.56454292393447e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ADGRG5",236.190726794003,3.27732157483112,0.271153802212227,8.27451832019306e-35,9.65593303455776e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV4-59",2393.96191212672,4.31968694570125,0.357641424683462,8.32948367447799e-35,9.65736458800283e-33,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV38-2DV8",15.7374156272893,3.77910265447667,0.312391131235765,9.05533803974186e-35,1.04316333277052e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV6-1",731.166866107506,4.93649909386473,0.408982201536207,9.14822148426285e-35,1.04715088085151e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LCP2",1967.92164298966,2.1754065487651,0.179926438098436,9.40492466329158e-35,1.06972089318996e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"JAK3",1466.91897669861,2.24641559720399,0.185634234959832,1.05017023445506e-34,1.18695655870389e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV29-1",36.5960079349396,3.66623347825156,0.304661001158887,1.88943066857063e-34,2.12218490905518e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"IRF4",763.090650925668,3.49573335728907,0.291083698855375,2.08753927093556e-34,2.33013467316664e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"MZB1",1458.59203418238,3.77081528069131,0.314132117448785,2.17145875775272e-34,2.40884477380088e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"C11orf21",91.7889622271027,3.46627284729877,0.28865781415383,2.3018296474911e-34,2.53780249049464e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CD38",899.388628815077,3.32929297425311,0.277402865423365,2.32516059036518e-34,2.54789396155199e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"PCED1B-AS1",364.353118166518,2.67292650032524,0.222691010738026,2.38764782338938e-34,2.60051024449276e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"ACAP1",979.434807868892,2.5524418935166,0.212742526371892,2.97005200327039e-34,3.21534967173326e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"CALHM6",116.103543438806,3.68711456168098,0.307876837373146,3.22978635614137e-34,3.47559823989321e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"LINC00996",53.5330279321633,3.57651718173952,0.298613727253323,3.45220278911657e-34,3.69282954304845e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"WAS",925.729135852426,2.12891658648895,0.177986705647939,4.55237230886554e-34,4.84086880252205e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF13B",59.630856978741,4.55868587364717,0.383377566833407,4.74043509822611e-34,5.01119759707185e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV27",34.3326948542439,3.83046842655329,0.320190855506697,5.0718085590966e-34,5.29915532648401e-32,"Basal","High_Q4_vs_Low_Q1","UP",TRUE
