"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"RAB15",2393.2505741521,-0.262051207088555,0.211322144842267,0.0867830688190962,0.295897516345262,"Normal","IC1_vs_IC2","NS",FALSE
"CCNJL",457.543107556249,-0.279711535278817,0.253340413844544,0.0868311712025936,0.295964802954065,"Normal","IC1_vs_IC2","NS",FALSE
"ZFP82",456.255791656592,-0.22162400058547,0.15596124026489,0.0868355589210587,0.295964802954065,"Normal","IC1_vs_IC2","NS",FALSE
"URGCP",2172.58235332191,-0.191723134755271,0.127182849554884,0.0869064778002935,0.296035394829845,"Normal","IC1_vs_IC2","NS",FALSE
"PRMT2",5331.80708952788,-0.174096623034671,0.111906647857724,0.0868921341032432,0.296035394829845,"Normal","IC1_vs_IC2","NS",FALSE
"HDAC11",1590.53962276895,-0.283052786763345,0.267026374933292,0.086921797629747,0.296035394829845,"Normal","IC1_vs_IC2","NS",FALSE
"NCBP2L",13.5094901417252,-0.239107650561819,0.355280080518574,0.086921566908178,0.296035394829845,"Normal","IC1_vs_IC2","NS",FALSE
"PAQR4",516.994431023526,0.29408405004788,0.271482994457,0.0870744521952116,0.296443561721867,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF202",792.537482909634,-0.198311184607017,0.134551735458548,0.0871238638063583,0.296500064565857,"Normal","IC1_vs_IC2","NS",FALSE
"TTC28",1729.61191648903,-0.24684459536825,0.187626981732218,0.0872319881000963,0.296721033191047,"Normal","IC1_vs_IC2","NS",FALSE
"TIMM10",1208.79672601869,-0.275170074581038,0.240926075538871,0.0872380526447918,0.296721033191047,"Normal","IC1_vs_IC2","NS",FALSE
"FDXR",884.045895398013,-0.28440219634146,0.317989929061905,0.0872262543513719,0.296721033191047,"Normal","IC1_vs_IC2","NS",FALSE
"NETO1",25.4310976038911,0.485327399776885,0.842086904002485,0.0872815684994168,0.296813177334016,"Normal","IC1_vs_IC2","NS",FALSE
"AGA",1333.19191944059,-0.221568550522126,0.155809122053969,0.0873261226996281,0.296908817178736,"Normal","IC1_vs_IC2","NS",FALSE
"ATP8B1",2814.49598508484,-0.256453230950546,0.202797915794081,0.0874557793396972,0.297237801099806,"Normal","IC1_vs_IC2","NS",FALSE
"PNP",1514.25411242877,0.279649060579644,0.234001325811941,0.0874399953296465,0.297237801099806,"Normal","IC1_vs_IC2","NS",FALSE
"CUBN",172.743928786274,0.259397208519707,0.199025246793524,0.0874827419532729,0.297273529491838,"Normal","IC1_vs_IC2","NS",FALSE
"TEC",149.171212591831,0.24005848667859,0.174394172644956,0.0876428455203299,0.297554035805571,"Normal","IC1_vs_IC2","NS",FALSE
"FLNB",20740.0177573783,-0.240507894934776,0.180701858445534,0.0875885431739341,0.297554035805571,"Normal","IC1_vs_IC2","NS",FALSE
"IMPACT",2426.36585027203,-0.238669923069921,0.17744189099849,0.0876246355835713,0.297554035805571,"Normal","IC1_vs_IC2","NS",FALSE
"FBXO41",670.005607151206,0.274170442879157,0.220639760485906,0.0876476195336757,0.297554035805571,"Normal","IC1_vs_IC2","NS",FALSE
"SHARPIN",3452.32981690319,-0.282353101203349,0.268799035979841,0.0876217260518503,0.297554035805571,"Normal","IC1_vs_IC2","NS",FALSE
"UQCRC2",7937.63906272672,-0.167738255875796,0.107581929092184,0.0877763834570919,0.297717631407375,"Normal","IC1_vs_IC2","NS",FALSE
"DCP1B",922.117542898988,-0.181658938725041,0.118511268235293,0.0877595492625458,0.297717631407375,"Normal","IC1_vs_IC2","NS",FALSE
"LMO1",23.851378108474,-2.03896157291303,0.878695687475206,0.0877412791196388,0.297717631407375,"Normal","IC1_vs_IC2","NS",FALSE
"MUC1",14594.1832417847,-0.252315782663704,0.357895452965202,0.0877781827313647,0.297717631407375,"Normal","IC1_vs_IC2","NS",FALSE
"LINC01638",20.4165329907894,0.269529825786734,0.368028511128108,0.0877606136889978,0.297717631407375,"Normal","IC1_vs_IC2","NS",FALSE
"RBM47",5395.17695696864,-0.273148719749661,0.23680896662603,0.0878483965824646,0.297732253308649,"Normal","IC1_vs_IC2","NS",FALSE
"PTEN",6202.5282939737,-0.211099415957975,0.145924288385253,0.0878080125668197,0.297732253308649,"Normal","IC1_vs_IC2","NS",FALSE
"LRFN4",590.325510398861,0.297914539012423,0.28583815357522,0.0878422980100069,0.297732253308649,"Normal","IC1_vs_IC2","NS",FALSE
"BTBD6",2631.20798511735,-0.234956320662701,0.172359917207728,0.0878405190290046,0.297732253308649,"Normal","IC1_vs_IC2","NS",FALSE
"SAXO4",119.191097693513,-0.275184094631562,0.242608083402051,0.0879653756622312,0.297905229308879,"Normal","IC1_vs_IC2","NS",FALSE
"ELP5",1228.69944761204,-0.188731778848704,0.124897246747784,0.0879395706829532,0.297905229308879,"Normal","IC1_vs_IC2","NS",FALSE
"TCEAL2",125.998393082931,-0.246140548776791,0.353384298475637,0.0879534997341866,0.297905229308879,"Normal","IC1_vs_IC2","NS",FALSE
"EGLN2",264.377802265877,0.294642312202451,0.277210123860598,0.0879413222103,0.297905229308879,"Normal","IC1_vs_IC2","NS",FALSE
"OSTF1",2268.86492851857,0.215228305715527,0.148035621141528,0.0879877666141952,0.297925225873173,"Normal","IC1_vs_IC2","NS",FALSE
"LOC105377329",55.3272753371203,-0.184153978786021,0.335381880161224,0.08806799000232,0.298140998001485,"Normal","IC1_vs_IC2","NS",FALSE
"ATAD5",265.626070063101,0.262847755724719,0.205452740009646,0.0881118565143186,0.298221984114849,"Normal","IC1_vs_IC2","NS",FALSE
"TAF1A-AS1",89.7039964738562,-0.251491427889662,0.195530318704917,0.0881249181104142,0.298221984114849,"Normal","IC1_vs_IC2","NS",FALSE
"TNFRSF10B",2313.09204883052,0.264782813270169,0.202802069398076,0.0882153332381638,0.298375485110198,"Normal","IC1_vs_IC2","NS",FALSE
"IQCN",498.866299982746,-0.284176347458598,0.292584663617058,0.0882496833824925,0.298375485110198,"Normal","IC1_vs_IC2","NS",FALSE
"CD101",140.844768345255,0.265769399866709,0.210957492874103,0.0882459637143713,0.298375485110198,"Normal","IC1_vs_IC2","NS",FALSE
"MZT2A",1585.0125460796,-0.283640930292931,0.291231802851349,0.0882528342600858,0.298375485110198,"Normal","IC1_vs_IC2","NS",FALSE
"BOD1",2245.69170444543,-0.202631520945147,0.137189090969501,0.0883080324718305,0.298450431045156,"Normal","IC1_vs_IC2","NS",FALSE
"ANKRD1",19.3467548319694,0.321853805904187,0.441405284325548,0.0883071869178409,0.298450431045156,"Normal","IC1_vs_IC2","NS",FALSE
"ATM",3197.36952592851,0.2608279422123,0.202470324021641,0.0883991048712051,0.298702360532451,"Normal","IC1_vs_IC2","NS",FALSE
"COQ5",1215.05611133176,-0.181838711073872,0.119337994457812,0.0884393080305035,0.298782339768037,"Normal","IC1_vs_IC2","NS",FALSE
"EEF1A1P24",18.3056446843992,-0.284869441306495,0.301558961284438,0.0884798455470911,0.29886341848252,"Normal","IC1_vs_IC2","NS",FALSE
"RNF135",1493.52243047099,-0.189537899432947,0.126358298190719,0.0885246182992172,0.298958769815951,"Normal","IC1_vs_IC2","NS",FALSE
"CCDC127",1285.71583582609,-0.160977042360358,0.102676761383341,0.0885937347735059,0.299136281967867,"Normal","IC1_vs_IC2","NS",FALSE
"PCSK7",1170.41739063226,0.242097232493484,0.177776234532192,0.0886382874474114,0.299230803747837,"Normal","IC1_vs_IC2","NS",FALSE
"FABP6",10.9724063986829,-0.113966699253365,0.296402433438704,0.0886950185531832,0.299366395269812,"Normal","IC1_vs_IC2","NS",FALSE
"TRAF4",3509.44945038626,0.274719090155438,0.221154734454705,0.0887121801530545,0.299368404770466,"Normal","IC1_vs_IC2","NS",FALSE
"CRYBG2",130.185498686551,-0.0770711201577193,0.242351657189283,0.0888039360397979,0.299622092639131,"Normal","IC1_vs_IC2","NS",FALSE
"CRIM1",8451.65431811494,-0.264335610967475,0.240261416983438,0.0888804261886038,0.299724638404793,"Normal","IC1_vs_IC2","NS",FALSE
"ATL1",732.491996034215,-0.27131501280791,0.234685941516245,0.0888840870572346,0.299724638404793,"Normal","IC1_vs_IC2","NS",FALSE
"POLG-DT",14.2404642456199,-0.280074812138961,0.323270699492037,0.0888539168219842,0.299724638404793,"Normal","IC1_vs_IC2","NS",FALSE
"MINDY1",1718.97480713578,-0.225126399426602,0.161500101688932,0.0889834766423097,0.29993040984112,"Normal","IC1_vs_IC2","NS",FALSE
"JAGN1",1910.32651448066,-0.214299948675463,0.149690355417096,0.0889949010883785,0.29993040984112,"Normal","IC1_vs_IC2","NS",FALSE
"CHCHD6",614.192678078033,-0.25059677378849,0.195554270866276,0.0890222587681064,0.29996666757383,"Normal","IC1_vs_IC2","NS",FALSE
"PPP1R37",2853.12379139353,-0.263085869907086,0.217442825756235,0.0891676405668883,0.300344535449066,"Normal","IC1_vs_IC2","NS",FALSE
"PARD6B",790.90265032677,-0.280078230624345,0.320255007232249,0.0891618635907437,0.300344535449066,"Normal","IC1_vs_IC2","NS",FALSE
"PARTICL",134.431827273122,-0.252998699125997,0.19910367981613,0.0892219260264076,0.300471380026689,"Normal","IC1_vs_IC2","NS",FALSE
"MAT2B",3612.99054485471,0.189734487197152,0.12511226547374,0.0893057992821815,0.30058578856925,"Normal","IC1_vs_IC2","NS",FALSE
"CBFB",2710.38507238826,0.188203229537123,0.128537634441201,0.0893056733463365,0.30058578856925,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF462",1478.1181800281,-0.282311578105834,0.272732834557215,0.0893010885602012,0.30058578856925,"Normal","IC1_vs_IC2","NS",FALSE
"DPCD",785.494827861072,-0.248826533976179,0.193130131388246,0.0893373047503935,0.300635835036194,"Normal","IC1_vs_IC2","NS",FALSE
"ARHGEF18",1534.98821778101,0.219298512250421,0.153604363272249,0.089375934194323,0.300709831842415,"Normal","IC1_vs_IC2","NS",FALSE
"KDSR-DT",75.3963562198899,-0.268891322498488,0.229366627588741,0.0894155904293925,0.300787255146975,"Normal","IC1_vs_IC2","NS",FALSE
"GABRP",13473.0539034496,-0.201185528239192,0.342899817549969,0.0894461404873567,0.300834022845156,"Normal","IC1_vs_IC2","NS",FALSE
"OSTM1",1713.53060055335,0.245644378703307,0.182919354724653,0.0894689271020916,0.300851985416694,"Normal","IC1_vs_IC2","NS",FALSE
"SUGT1P4-STRA6LP",39.9651991001292,-0.278995764065557,0.255389608236115,0.0894847779101726,0.300851985416694,"Normal","IC1_vs_IC2","NS",FALSE
"GTF2F1",4759.57670279783,-0.212901357764831,0.148777999345738,0.0895216339981474,0.300919912198758,"Normal","IC1_vs_IC2","NS",FALSE
"ZZZ3",2679.39613489598,-0.221026200011955,0.157769657810598,0.0896241705061165,0.301097607809912,"Normal","IC1_vs_IC2","NS",FALSE
"EGFLAM",1081.24247127341,-0.282273750915174,0.277943038884739,0.0896244830064478,0.301097607809912,"Normal","IC1_vs_IC2","NS",FALSE
"LAMB2",16435.9457186996,-0.249541319318421,0.194829362148827,0.089644522583271,0.301108953085927,"Normal","IC1_vs_IC2","NS",FALSE
"BTG1",12280.9579424962,0.251834885647325,0.186909914982717,0.0897183713068622,0.301301001279745,"Normal","IC1_vs_IC2","NS",FALSE
"BICRAL",2518.8106426457,-0.279100879670426,0.265558579034487,0.0897546662363858,0.3013108997878,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF414",602.353744510529,-0.27011638334186,0.234043270712655,0.0897423834122161,0.3013108997878,"Normal","IC1_vs_IC2","NS",FALSE
"SHFL",999.03840434838,0.265805162741465,0.212820520548735,0.0897929823112636,0.301383540740499,"Normal","IC1_vs_IC2","NS",FALSE
"CAV1",8398.15345201499,0.269921089212791,0.217172784548546,0.089910442246155,0.301599000101527,"Normal","IC1_vs_IC2","NS",FALSE
"CHRNA6",26.9451901575985,0.0219162063514805,0.241625100457013,0.0899239340682324,0.301599000101527,"Normal","IC1_vs_IC2","NS",FALSE
"TMEM132E",58.7454729354714,-2.22585462828081,0.473489932077596,0.0899224474597785,0.301599000101527,"Normal","IC1_vs_IC2","NS",FALSE
"CDCA2",227.910545595859,0.295746017669165,0.302284389211028,0.0899010616254014,0.301599000101527,"Normal","IC1_vs_IC2","NS",FALSE
"BLOC1S1",243.805001025102,-0.279399746076848,0.316566202297037,0.0899807639368757,0.301621662975938,"Normal","IC1_vs_IC2","NS",FALSE
"ETFDH",977.50336022783,-0.201727116237395,0.137982963692421,0.0899648054613202,0.301621662975938,"Normal","IC1_vs_IC2","NS",FALSE
"EIF3F",8654.37198671034,-0.219928645366753,0.156650508420946,0.08996801885033,0.301621662975938,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF594",404.90879409583,-0.247420823437147,0.192547627987523,0.0899987974711462,0.301626162667115,"Normal","IC1_vs_IC2","NS",FALSE
"FKBP1B",64.5297858652653,-0.280017194396509,0.266230591175516,0.0900747372987183,0.30182469455315,"Normal","IC1_vs_IC2","NS",FALSE
"SP1",7645.3251002169,-0.189677928985476,0.126936743312343,0.090198030236978,0.302181795404603,"Normal","IC1_vs_IC2","NS",FALSE
"EVA1A",524.074269703373,0.293794369226252,0.287687082020689,0.0902649991558576,0.302350101899074,"Normal","IC1_vs_IC2","NS",FALSE
"CKB",2041.73930038264,-0.253157689994473,0.348633991938111,0.0903049745347012,0.302421709047369,"Normal","IC1_vs_IC2","NS",FALSE
"H2BC17",12.706404316858,-0.0426271604950359,0.254657130502117,0.0903198474754386,0.302421709047369,"Normal","IC1_vs_IC2","NS",FALSE
"CPOX",625.102450313676,0.206854597180863,0.141438035567608,0.090354967681389,0.30248325694153,"Normal","IC1_vs_IC2","NS",FALSE
"WSB1",4395.76631292983,0.251850648035476,0.191830955659715,0.0903989662950821,0.302574498966184,"Normal","IC1_vs_IC2","NS",FALSE
"SIRT2",2983.07976198002,-0.21022724836929,0.146794495996501,0.0904442095064126,0.302669872220441,"Normal","IC1_vs_IC2","NS",FALSE
"MBTD1",1335.19970518056,-0.227521467858104,0.165640446568602,0.0905692332800405,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"MTMR1",2120.75089396593,0.207421909060804,0.142200401205388,0.0905727094199023,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"CEACAM1",1569.58795930923,-1.09748502450761,0.407395869712224,0.090489725492044,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"DCAF4",1101.27768727591,0.24472096914934,0.184246668491896,0.0905544966008224,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"RFTN2",288.111342426922,0.283681632805402,0.257012673238449,0.0905674168944665,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"SPESP1",129.78061158503,-0.227819434213569,0.350522886735591,0.0905414645120251,0.302763490922503,"Normal","IC1_vs_IC2","NS",FALSE
"KRCC1",2086.38431803766,-0.188064553371204,0.125748181719813,0.0906077300568083,0.302824540384055,"Normal","IC1_vs_IC2","NS",FALSE
"POMC",37.4668268580352,0.0944953059226025,0.229343726978479,0.0906751631141295,0.302903842237662,"Normal","IC1_vs_IC2","NS",FALSE
"ACVR1B",2776.14078396811,-0.226054592678233,0.164326427564261,0.0906817434843534,0.302903842237662,"Normal","IC1_vs_IC2","NS",FALSE
"RRAGA",4494.47974289264,-0.183289347139565,0.121486674744244,0.0906487982760048,0.302903842237662,"Normal","IC1_vs_IC2","NS",FALSE
"LOC124901151",37.0219178250871,-0.265843544543447,0.339844584494419,0.0907612545724224,0.303113404431389,"Normal","IC1_vs_IC2","NS",FALSE
"PAAF1",1030.66735335181,-0.174363580815446,0.114167333905566,0.0908082143679542,0.303214198418939,"Normal","IC1_vs_IC2","NS",FALSE
"GREB1",3276.90446257955,-0.239142895090064,0.355520026716116,0.0908335110660289,0.303219968395641,"Normal","IC1_vs_IC2","NS",FALSE
"LY6G5B",61.3389052808359,0.284811314297569,0.25569720606126,0.0908602804970614,0.303219968395641,"Normal","IC1_vs_IC2","NS",FALSE
"ATAD1",2781.73121615787,-0.19814097626713,0.135172392766486,0.0909478452852394,0.303400131465675,"Normal","IC1_vs_IC2","NS",FALSE
"GNA12",4441.50611602336,0.210775900561688,0.146161320384292,0.0909340888609421,0.303400131465675,"Normal","IC1_vs_IC2","NS",FALSE
"LAIR2",20.5157021360403,-0.132829843311269,0.28401285390372,0.0909716036503741,0.303423375704302,"Normal","IC1_vs_IC2","NS",FALSE
"FAM107B",5104.79263542476,0.283173845093018,0.242748493617502,0.0911025700818544,0.303771595691555,"Normal","IC1_vs_IC2","NS",FALSE
"BCAS3",1222.71349904034,-0.180281487919397,0.119425055547677,0.0911244951952044,0.303771595691555,"Normal","IC1_vs_IC2","NS",FALSE
"POLR2J3-UPK3BL2",93.7944229719354,0.272697531870905,0.362681720749096,0.0911264357392462,0.303771595691555,"Normal","IC1_vs_IC2","NS",FALSE
"RPS7P1",393.412782132022,-0.277290339444491,0.260526479432288,0.0911880633461307,0.303897009883081,"Normal","IC1_vs_IC2","NS",FALSE
"LINC01224",16.0244510696596,-0.171928812320872,0.32991007280694,0.0911976915829754,0.303897009883081,"Normal","IC1_vs_IC2","NS",FALSE
"CSNK2B",737.69148151748,-0.270044458435196,0.237760168801668,0.0912193149336527,0.303913023629432,"Normal","IC1_vs_IC2","NS",FALSE
"MTCO2P12",54.8024462578177,-1.47701855542802,0.459112049377702,0.0912794006501015,0.304057151916679,"Normal","IC1_vs_IC2","NS",FALSE
"GPBAR1",49.8399699154807,0.28441056032603,0.258247803265073,0.0913668908220406,0.304292496138057,"Normal","IC1_vs_IC2","NS",FALSE
"TYSND1",1612.82934976229,-0.264951492203868,0.225834177608022,0.0913935312098221,0.304304498698475,"Normal","IC1_vs_IC2","NS",FALSE
"NRG3",37.2979364307696,-0.19679041133066,0.340152977789231,0.0914047684223617,0.304304498698475,"Normal","IC1_vs_IC2","NS",FALSE
"LINC02762",96.3854120765299,-0.280314614097524,0.304404165960067,0.0914210128622666,0.304304498698475,"Normal","IC1_vs_IC2","NS",FALSE
"SNAP23",620.648306452832,0.198989487480181,0.134453285334753,0.0914613020731369,0.304382539551318,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF768",2443.35387036704,-0.257729052059071,0.21143192954384,0.0915647675556601,0.304614674981284,"Normal","IC1_vs_IC2","NS",FALSE
"LINC01176",176.717254726506,-0.278185115832885,0.296626915066211,0.0915587698350372,0.304614674981284,"Normal","IC1_vs_IC2","NS",FALSE
"NAPA",2828.54751989158,-0.205124289539369,0.142161184464044,0.091595481316137,0.304660766218279,"Normal","IC1_vs_IC2","NS",FALSE
"ACBD5",1720.2957498625,0.205119163968933,0.141999863979712,0.0916862530998371,0.304694858984253,"Normal","IC1_vs_IC2","NS",FALSE
"FXR1",5930.3371645434,-0.151550215441645,0.0970564531290715,0.0916821623058048,0.304694858984253,"Normal","IC1_vs_IC2","NS",FALSE
"EEF1AKMT1",394.393868734855,-0.198643685065003,0.136145299252818,0.0916900361438972,0.304694858984253,"Normal","IC1_vs_IC2","NS",FALSE
"R3HDM2",1720.39011146348,-0.181212133866381,0.120330066351218,0.0916264535740524,0.304694858984253,"Normal","IC1_vs_IC2","NS",FALSE
"LOC107986763",24.1043209923144,-0.239645239209451,0.351159762406947,0.0916545884053447,0.304694858984253,"Normal","IC1_vs_IC2","NS",FALSE
"HECTD2",934.616309412521,-0.238749356764172,0.181224578347522,0.0917820839039432,0.304944665973186,"Normal","IC1_vs_IC2","NS",FALSE
"KLHDC7B",450.515767283359,1.81433182029653,0.420813733363905,0.0919332778226096,0.305278622479305,"Normal","IC1_vs_IC2","NS",FALSE
"LYRM7",827.364813398033,-0.212316818613825,0.149640996612558,0.0920424051850963,0.30552871126008,"Normal","IC1_vs_IC2","NS",FALSE
"CRTC3-AS1",13.0472891058218,-0.250539254876027,0.195940733409611,0.0920257580834863,0.30552871126008,"Normal","IC1_vs_IC2","NS",FALSE
"TXNDC16",942.770436136562,-0.245525034780075,0.191886893223214,0.0923529608129045,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"NDFIP2",1753.54691524912,-0.227906899114976,0.168312381955777,0.0924094476774542,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"ODC1",2774.39059617108,0.24160501182138,0.175330301712043,0.0923401210400397,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"GID4",830.619524152684,-0.192655418902601,0.130903736051543,0.0924256053284554,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"CSNK1D",6511.04544211073,-0.182873853799942,0.121905914224086,0.092417108964585,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"MARS1",4391.05242287758,0.184227785767182,0.122134299489339,0.092386899026963,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"GADD45GIP1",2469.15993651181,-0.271445431055254,0.3183591584899,0.0923949929557633,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"INSYN1",324.062653938611,-0.196586249508533,0.339916730393106,0.092397799125395,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"ARL16",1060.36400205831,-0.254731641275531,0.20727307732437,0.0923200231032372,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"JRK",1071.03722384429,-0.243048274936414,0.188310501012306,0.0923703390680279,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"ARHGEF26-AS1",124.668407391241,-0.236328495776436,0.349258124496952,0.09241923664699,0.306182055708619,"Normal","IC1_vs_IC2","NS",FALSE
"KHDRBS3",907.908496573123,-0.27974087622343,0.293885003276305,0.092453491979333,0.306218301605302,"Normal","IC1_vs_IC2","NS",FALSE
"CLMN",3295.17764844054,-0.27238763002013,0.247796773003026,0.0925364338280818,0.306376659274954,"Normal","IC1_vs_IC2","NS",FALSE
"TMA16",963.082863986452,-0.196627241404969,0.1347537659451,0.0925521655128092,0.306376659274954,"Normal","IC1_vs_IC2","NS",FALSE
"RPL9P7",19.1707492853731,-0.275669958014466,0.263557894991891,0.0926062435314859,0.306499528728476,"Normal","IC1_vs_IC2","NS",FALSE
"KARS1",7362.73561705153,-0.211879158031562,0.150360774997418,0.0927610258893602,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"PYGM",97.6269141196625,0.285786853992139,0.266726782143176,0.0927608438635997,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"KIAA0930",6540.08937187345,0.246455027995342,0.183817438305814,0.0927946581189111,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"C19orf53",4270.47654553749,-0.279146968353693,0.277783831200725,0.0928942502151484,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"GRB10",3330.8611899174,-0.236307882623601,0.17945088259832,0.0927918111905622,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"PHACTR1",183.001542112681,0.29147922926211,0.297707955265644,0.0928225479498755,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"THG1L",765.581081382965,-0.197225000055839,0.135522966273159,0.0928897951511938,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"CBLN3",204.634521625169,0.269914428855686,0.225525527181056,0.0927671072459111,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"MBIP",884.726965427268,-0.240055516111733,0.184262884594793,0.0928420848631036,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"MED7",542.276113562709,-0.150817112853392,0.096394610379379,0.0927900833182923,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"KIAA0753",888.898086904637,-0.201999661897575,0.140626936935566,0.0928513853429857,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"LINC01465",30.1829026185186,-0.265034954981959,0.227234612898193,0.092738735486557,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"NUTM2B-AS1",495.17790091831,-0.190764834617807,0.129258094906356,0.0927537940632745,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"GMDS-DT",330.126272951547,-0.225278098747627,0.165410538488319,0.0928789884373236,0.306666422294108,"Normal","IC1_vs_IC2","NS",FALSE
"ARTN",126.097550621507,-0.245689276183015,0.34628353602184,0.0929152408692987,0.306679692739561,"Normal","IC1_vs_IC2","NS",FALSE
"SNRK",1922.76449522701,0.207713361525925,0.143151958630478,0.0929963213680601,0.306835224291074,"Normal","IC1_vs_IC2","NS",FALSE
"LINC02257",25.5054913115458,0.186754460558674,0.339354364162767,0.0930461478149812,0.306943581081512,"Normal","IC1_vs_IC2","NS",FALSE
"IFI27",8643.19276461073,0.266235791262417,0.361574759692831,0.0932910648816066,0.307654769599082,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF17",285.15068065903,-0.1852132112929,0.124437815512725,0.0932957853689874,0.307654769599082,"Normal","IC1_vs_IC2","NS",FALSE
"PARK7",9984.68701499719,-0.238649037525575,0.190907070563177,0.0933540980182528,0.30779089678669,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF587B",830.569792308686,-0.219538800126502,0.158825882040276,0.093380014907549,0.307820184128843,"Normal","IC1_vs_IC2","NS",FALSE
"EXO5",201.44862589396,0.18079683595568,0.119684107162956,0.093436941114219,0.307951662023537,"Normal","IC1_vs_IC2","NS",FALSE
"ADRB1",93.0403742280951,-1.98762696042012,0.754034415258282,0.0934707456219015,0.308006900826656,"Normal","IC1_vs_IC2","NS",FALSE
"RETREG2",6663.19361297264,-0.163636882795002,0.106563043300635,0.0935750231991345,0.308294301591898,"Normal","IC1_vs_IC2","NS",FALSE
"C1QTNF6",2727.46629354595,0.280475849868893,0.331123603636368,0.0936012989867993,0.308324658036903,"Normal","IC1_vs_IC2","NS",FALSE
"UFC1",5002.65354079571,-0.200300651205462,0.138902910421066,0.0936298329849079,0.308362440654323,"Normal","IC1_vs_IC2","NS",FALSE
"PCCB",1819.60249331122,-0.208942560049703,0.147028528392289,0.0937124267217268,0.308465803877655,"Normal","IC1_vs_IC2","NS",FALSE
"FAXC",397.024843017197,-0.254262581404572,0.207916648813527,0.0937045715311871,0.308465803877655,"Normal","IC1_vs_IC2","NS",FALSE
"C16orf74",234.999267938627,-0.24803618219726,0.345189134847617,0.0936829218850935,0.308465803877655,"Normal","IC1_vs_IC2","NS",FALSE
"RPL7L1",6524.9193860559,-0.554087921715163,0.136921942221744,0.093783280821704,0.308474275159995,"Normal","IC1_vs_IC2","NS",FALSE
"RPP30",1118.65859125604,-0.14766344489851,0.0946108495279566,0.0937635459765558,0.308474275159995,"Normal","IC1_vs_IC2","NS",FALSE
"FANCB",67.7625633445455,0.274592047723935,0.238514667091901,0.0937399182200056,0.308474275159995,"Normal","IC1_vs_IC2","NS",FALSE
"NTRK1",57.274843491436,-0.483810523805449,0.443833072352316,0.0937804186690899,0.308474275159995,"Normal","IC1_vs_IC2","NS",FALSE
"PEX1",977.457005244261,0.213492182621882,0.150043940060439,0.0938077396137056,0.308498573714154,"Normal","IC1_vs_IC2","NS",FALSE
"KLHL8",1174.38644775362,-0.223600816950452,0.164285252057138,0.0938417748677811,0.308554351098194,"Normal","IC1_vs_IC2","NS",FALSE
"EYA1",26.9520679890455,0.287664240857337,0.323302620306091,0.0938745299661309,0.308605899766773,"Normal","IC1_vs_IC2","NS",FALSE
"TMEM161A",1450.37115683046,-0.247189355283599,0.196535949142603,0.0938944075571302,0.308615103485795,"Normal","IC1_vs_IC2","NS",FALSE
"SHANK3",2117.3036684541,0.24810273613977,0.191057478961257,0.0939449018935855,0.308724917643023,"Normal","IC1_vs_IC2","NS",FALSE
"ELP3",1896.56450888383,-0.203926284263839,0.140514610227708,0.0940137226555647,0.308726509560005,"Normal","IC1_vs_IC2","NS",FALSE
"THUMPD2",672.804089559554,-0.202277773535129,0.140812408628419,0.0940048421592932,0.308726509560005,"Normal","IC1_vs_IC2","NS",FALSE
