"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","subtype","comparison","gene_set","direction","significant","pathway_clean","n_leading"
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",0.950621216948073,1,0.0221246493427172,-0.26974308141784,-0.606904672292979,19,"PLCG1,FGFR2,FGF1,PTPN11,FRS3,HRAS,FGF2,FRS2,KRAS,SHC1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR2",10
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",0.931095406360424,1,0.0188721891660856,-0.288845305347676,-0.603061332303909,13,"FGFR1,FGF1,PTPN11,FRS3,HRAS,FGF2,FRS2,KRAS","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR1 SIGNALING",8
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",0.935890964159515,1,0.0187954170162505,-0.284238360191852,-0.593442791056794,13,"PRKCSH,APP","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"ADVANCED GLYCOSYLATION ENDPRODUCT RECEPTOR SIGNALING",2
"REACTOME_SIGNALING_BY_FGFR_IN_DISEASE",0.956654941563599,1,0.00622568067195711,0.313176480225096,0.578602170939192,52,"STAT1,CNTRL,GRB2,STAT5A,MYO18A,LRRFIP1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FGFR IN DISEASE",6
"REACTOME_G2_M_CHECKPOINTS",1,1,0.123558344666082,-0.16567792392336,-0.575421120303238,142,"ORC4,YWHAQ,H4C5,SFN,SEM1,PSMB5,CHEK1,YWHAE,BABAM1,RNF8,PSMD8,RMI2,WEE1,H2AX,PSMC3,UBE2V2,UBA52,H2BC6,RFC2,PSMB3,MRE11,H4C4,H2BC13,H4C16,MCM4,H2BC9,BLM,RAD1,BARD1,H2BC21,H2BC7,PSMB1,RFC3,H2BC15,PSMB4,YWHAZ,CDC6,BRIP1,CDC45,CDK2,H2BC17,CDK1,TOP3A,CDC25A,MCM7,RFC4,MCM6,H2BC26,MDC1,PSMC5,HERC2,RFC5,MCM2,MCM3,GTSE1,UBE2N","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"G2 M CHECKPOINTS",56
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",0.967105263157895,1,0.018929064356598,-0.25525427754986,-0.540089167698584,14,"FGFR2,FGF1,PTPN11,FRS3,HRAS,FGF2,FRS2,KRAS","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR2 SIGNALING",8
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",0.931445372949551,1,0.0117346509598283,0.328697105947196,0.537593932303376,16,"FLT3,GRB2,STAT5A","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FLT3 ITD AND TKD MUTANTS",3
"REACTOME_SIGNALING_BY_HIPPO",0.949439020836369,1,0.0105509410760789,0.313135851031112,0.523684050750253,19,"MOB1A,STK4","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY HIPPO",2
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",1,1,0.0583823590311228,-0.165440127740174,-0.520247097829148,83,"YWHAQ,H4C5,SFN,CHEK1,YWHAE,BABAM1,RNF8,RMI2,WEE1,H2AX,UBE2V2,H2BC6,RFC2,MRE11,H4C4,H2BC13,H4C16,H2BC9,BLM,RAD1,BARD1,H2BC21,H2BC7,RFC3,H2BC15,YWHAZ","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"G2 M DNA DAMAGE CHECKPOINT",26
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",0.938741721854305,1,0.0126091378544862,0.323305549915977,0.516524473952183,13,"GRB2,HBEGF,NRG2,SOS1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SHC1 EVENTS IN ERBB4 SIGNALING",4
"REACTOME_ESR_MEDIATED_SIGNALING",0.998289738430584,1,0.00127908801275813,0.260179968314659,0.499967158028029,188,"GNGT2,FKBP5,GNG2,TFF1,KAT2B,ESR1,NR5A2,S1PR3,ZDHHC7,HBEGF,NOS3,H4C12,CXCL12,PPID,GNAI2,H3C10,MOV10","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ESR MEDIATED SIGNALING",17
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS",0.962407110593035,1,0.0103449298382148,0.296108462528593,0.495207682569046,19,"GRB2,SH3KBP1,EPS15","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"LISTERIA MONOCYTOGENES ENTRY INTO HOST CELLS",3
"REACTOME_FLT3_SIGNALING_IN_DISEASE",0.974450151455288,1,0.00855550182261905,0.284571954119564,0.494973406573423,27,"FLT3,GRB2,STAT5A,MYO18A","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"FLT3 SIGNALING IN DISEASE",4
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",0.94768751082626,1,0.0131280212361649,0.312661709999534,0.491418164691558,11,"GRB2,SOS1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY FGFR4 IN DISEASE",2
"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS",0.986558488738193,1,0.00688229073802659,0.267106614039531,0.48055211857372,37,"NUP210,NUP54,NUP98,NUP93,NPM1,NUP37,NUP205,NUP107,NUP188","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERACTIONS OF REV WITH HOST CELLULAR PROTEINS",9
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.974071975063757,1,0.00972831466945366,0.283291799913893,0.478872871540274,21,"ANAPC4,CDC23","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INHIBITION OF THE PROTEOLYTIC ACTIVITY OF APC C REQUIRED FOR THE ONSET OF ANAPHASE BY MITOTIC SPINDLE CHECKPOINT COMPONENTS",2
"REACTOME_DAG_AND_IP3_SIGNALING",0.991402276580286,1,0.00679099154058914,0.254515303763896,0.457899063536753,37,"CAMK4,ADCY3,GRK2,ADCY5,ADCY7,CAMK2D,PRKACB,ITPR1,PRKCD,ADCY4,KPNA2","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DAG AND IP3 SIGNALING",11
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0.996343692870201,1,0.0206996405444173,-0.203512976283417,-0.453889361548356,18,"PLCG1,FGF1,PTPN11,FRS3,HRAS,FGF2,FRS2,KRAS,SHC1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR4",9
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",0.984629904273965,1,0.00876897578784095,0.261489754329579,0.451564820970481,25,"GNG2,ADCY3,ADCY5,ADCY7,PRKACB,GNG12,ADCY4","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GLUCAGON SIGNALING IN METABOLIC REGULATION",7
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",0.972457994110514,1,0.0127535366487121,0.275804643195699,0.433488998614005,11,"GRB2,SOS1,RANBP10","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"MET ACTIVATES RAS SIGNALING",3
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.982822655524605,1,0.0109371999800369,0.260632186298854,0.426271723669316,16,"TGFBR2","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TGF BETA RECEPTOR SIGNALING IN EMT EPITHELIAL TO MESENCHYMAL TRANSITION",1
"REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING",0.981953642384106,1,0.0119513022624878,0.256862298035853,0.410372365725236,13,"NCK1,FYN","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DCC MEDIATED ATTRACTIVE SIGNALING",2
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2",0.990646111207345,1,0.0124837754877274,0.240865697703349,0.378574591377715,11,"GRB2,SOS1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CONSTITUTIVE SIGNALING BY OVEREXPRESSED ERBB2",2
"REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS",0.998789053039477,1,0.00665109999370338,0.210112662553311,0.378014170454856,37,"NUP210,NUP54,NUP98,NUP93,NUP37,NUP205,NUP107,NUP188","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS",8
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0.993046357615894,1,0.011786133272771,0.221399612198132,0.353715914414638,13,"GRB2,SOS1,KLB,NRAS,FGF18,FGFR4,KRAS,FRS2,FGF2,HRAS,FRS3,PTPN11,FGF1","Basal","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"FRS MEDIATED FGFR4 SIGNALING",13
"REACTOME_CELL_CYCLE_CHECKPOINTS",NA,NA,NA,-0.191517365658482,NA,274,"DYNC1I1,CSNK1E,PCBP4,ORC4,PPP2R1A,PMF1,GSK3B,YWHAQ,H4C5,SFN,DYNLL1,NEK11,COP1,PPP2R5A,SEM1,NSL1,ZW10,PSMB5,CHEK1,CCNE2,CENPS,RBX1,ANAPC7,DYNC1I2,CDKN1A,YWHAE,MDM4,BABAM1,ANAPC11,CENPF,RNF8,PSMD8,BUB3,RMI2,RANGAP1,WEE1,H2AX,PSMC3,RPS27,NUDC,UBE2V2,ZWINT,SEC13,UBA52,CENPP,DYNLL2,SPC24,H2BC6,ANAPC15,DYNC1H1,RFC2,PSMB3,ITGB3BP,MRE11,H4C4,H2BC13,CDC16,H4C16,MCM4,H2BC9,BLM,RAD1,UBE2S,BARD1,H2BC21,NDEL1,H2BC7,PSMB1,RFC3,H2BC15,PSMB4,CENPM,YWHAZ","Basal","High_Q4_vs_Low_Q1","ReactomeImmune",NA,NA,"CELL CYCLE CHECKPOINTS",73
