"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","subtype","comparison","gene_set","direction","significant","pathway_clean","n_leading"
"HALLMARK_APICAL_JUNCTION",0.432120674356699,0.696968829607579,0.0180602979087825,0.367099288552491,1.02632559030968,184,"TRAF1,PTPRC,RAC2,FYB1,CD209,SYK,MMP9,CD86,CD274,VCAM1,VWF,ICAM2,PECAM1,MAP4K2,IKBKG,CDH4,ARPC2,ICAM1,GNAI2,FSCN1,CLDN15,GRB7,PBX2,MSN,ADAM23,MDK,THY1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"APICAL JUNCTION",27
"HALLMARK_KRAS_SIGNALING_DN",0.509484464098685,0.796069475154195,0.0163506357883362,0.360373197583829,0.981931359675649,135,"TCL1A,GP1BA,PDCD1,IFNG,CCR8,IL12B,CD80,CD40LG,IFI44L,RSAD2,COL2A1,PTGFR,CLSTN3,MAST3,NR4A2,UPK3B,MX1,CAMK1D,GPR19,TENM2,PLAG1,TENT5C,CHST2,KCND1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"KRAS SIGNALING DN",24
"HALLMARK_ANDROGEN_RESPONSE",0.543441018110622,0.82339548198579,0.0161430331630881,0.364682132624471,0.959712200907682,98,"TNFAIP8,TARP,PTK2B,B2M,FADS1,ABCC4","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"ANDROGEN RESPONSE",6
"HALLMARK_MITOTIC_SPINDLE",0.594761171032357,0.850104475970527,0.0133064851828325,0.338341951257992,0.949176861565268,195,"DOCK2,ARHGAP4,MYO9B,SSH2,CNTRL,MID1IP1,KNTC1,EPB41,ECT2,PLK1,BRCA2,ARHGAP27,FSCN1,BUB1,FBXO5,INCENP,NIN,SYNPO,CKAP5,STK38L,PLEKHG2,SMC1A,KIF23,MAPRE1,KIF15,EZR,NCK1,PIF1,ANLN,CEP250,ARHGAP29,RAPGEF6,CCDC88A,SMC4,TBCD,DLGAP5,KIF4A,NET1,TOP2A,TPX2,ARHGEF2,ARHGDIA,BIN1,RACGAP1,MARCKS,KIF2C,AURKA,FLNA,SPTBN1,LMNB1,TTK","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"MITOTIC SPINDLE",51
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.595073133179369,0.850104475970527,0.0132877461524736,0.337860882975303,0.94869220446034,199,"WIPF1,TNFAIP3,IL32,VCAM1,ABI3BP,NT5E,CXCL1,FUCA1,COL7A1,IL6,PCOLCE2,COLGALT1,IL15,GLIPR1,CDH2,PLAUR,CXCL12,VIM,TGM2,EMP3,BASP1,TGFB1,CXCL8,COL5A3,FBLN2,MCM7,FOXC2,THY1,CTHRC1,BMP1,ITGA5,FAS,SERPINH1,ECM2,VEGFC,SERPINE1,SAT1,PLOD2,PCOLCE","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"EPITHELIAL MESENCHYMAL TRANSITION",39
"HALLMARK_ANGIOGENESIS",0.633836143152913,0.872999951576865,0.0276286251281132,-0.332643609060843,-0.891267019293078,32,"SERPINA5,APP,FGFR1,JAG2,STC1,PDGFA,VEGFA","Normal","IC1_vs_IC2","Hallmark","Enriched in Low/IC1",FALSE,"ANGIOGENESIS",7
"HALLMARK_PANCREAS_BETA_CELLS",0.64601996416688,0.872999951576865,0.0248328013216764,-0.354705545575243,-0.874326553253625,22,"DCX,STXBP1,VDR,PAK3,DPP4,SRPRB,SPCS1,SEC11A,SCGN,PCSK1,SRP14,ABCC8","Normal","IC1_vs_IC2","Hallmark","Enriched in Low/IC1",FALSE,"PANCREAS BETA CELLS",12
"HALLMARK_FATTY_ACID_METABOLISM",0.69765625,0.902119009486263,0.0460862164815482,-0.260118705321332,-0.923464618303385,146,"VNN1,REEP6,SLC22A5,HIBCH,ACSM3,SUCLG1,ECH1,CRYZ,AUH,METAP1,BCKDHB,PCBD1,ACADVL,GSTZ1,HADH,ALAD,SUCLG2,IDH3G,ELOVL5,CEL,PTS,HMGCL,RDH11,FASN,ETFDH,SUCLA2,CBR3,DECR1,ALDH9A1,PDHA1,MIX23,ECI1,MCEE,HSP90AA1,NTHL1,ADIPOR2,EPHX1,GRHPR,PRDX6,ALDH3A2,HSD17B4,CIDEA,CA4,ACAA1","Normal","IC1_vs_IC2","Hallmark","Enriched in Low/IC1",FALSE,"FATTY ACID METABOLISM",44
"HALLMARK_HYPOXIA",0.710709934655001,0.902119009486263,0.01078198149593,0.316902535386715,0.886814473165922,187,"PLAC8,AMPD3,TNFAIP3,CXCR4,PIM1,HMOX1,ETS1,SLC2A3,IL6,HAS1,SLC2A5,PLAUR,TMEM45A,TGM2,CHST2,CCN5,GLRX,CDKN1A,ISG20,PCK1,ZFP36,ATF3,ACKR3,NOCT,TPST2,BTG1,CAV1,WSB1,PYGM,FOS,SERPINE1,DUSP1,FOSL2,STBD1,PDK1,SRPX,HK2,IDS,NFIL3,PGM2,LXN,PPP1R15A,IER3,PFKP,NDRG1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"HYPOXIA",45
"HALLMARK_BILE_ACID_METABOLISM",0.721695207589011,0.902119009486263,0.0121329106363719,0.326285045774472,0.854868239489642,93,"LCK,AQP9,ABCD2,OPTN,BMP6,ABCA1,FADS1,CYP27A1,HSD17B11,ABCA4,ALDH1A1,ABCA6,PEX1,ACSL5,ABCA8,SLC23A1,ABCA9,ABCD1,PAOX,IDI1,CH25H,FADS2","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"BILE ACID METABOLISM",22
"HALLMARK_DNA_REPAIR",0.953025477707006,0.999877705760059,0.0391333775587299,-0.229133512596963,-0.816986742297369,149,"ERCC1,VPS37D,POLR2I,POLB,IMPDH2,DCTN4,GTF3C5,BCAM,AAAS,POLR1C,GMPR2,MRPL40,MPC2,GTF2H5,ERCC2,CANT1,APRT,VPS28,POLR1D,GPX4,SMAD5,NME1,SAC3D1,POLR2F,GTF2F1,EDF1,POLR2E,NME4,AK1,POLR3C,POLR2J,ERCC8","Normal","IC1_vs_IC2","Hallmark","Enriched in Low/IC1",FALSE,"DNA REPAIR",32
"HALLMARK_P53_PATHWAY",0.848855129898723,0.999877705760059,0.00786212875049076,0.287553902757313,0.806636683616483,194,"IRAG2,TAP1,IFI30,HMOX1,RNF19B,RAP2B,TNFSF9,FUCA1,CYFIP2,TCN2,ADA,CASP1,KLF4,BAK1,RHBDF2,RGS16,TRAFD1,PLK3,DGKA,CDKN1A,DRAM1,TGFB1,IER5,BMP2,GM2A,IRAK1,SLC7A11,MXD1,DEF6,PCNA,ATF3,F2R,TRAF4,BTG1,ABCC5,FOS,SPHK1,FAS,CDKN2A","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"P53 PATHWAY",39
"HALLMARK_APICAL_SURFACE",0.829911605360707,0.999877705760059,0.012225642017533,0.31914266735786,0.75185334787919,42,"IL2RG,IL2RB,LYN,RHCG,BRCA1,PLAUR,EPHB4","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"APICAL SURFACE",7
"HALLMARK_XENOBIOTIC_METABOLISM",0.922144940542966,0.999877705760059,0.00671541630835756,0.268100499383927,0.745730213091987,170,"HSD11B1,IRF8,AQP9,TDO2,HMOX1,ABCD2,TMEM176B,CYFIP2,PSMB10,PTGDS,SLC6A12,KYNU,CFB,CYP27A1,AOX1,AP4B1,BCAT1,APOE,ACP2,CYP2S1,ALAS1,LPIN2,FMO3,GCH1,VTN,CDA","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"XENOBIOTIC METABOLISM",26
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.98927294398093,0.999877705760059,0.0323432834054615,-0.214090958555916,-0.731224044938949,112,"STC2,EIF4A2,RPS14,EEF2,EXOSC10,XBP1,EXOSC4,EXOSC5,GEMIN4,IMP3,VEGFA,DDX10,HSPA9,EIF4EBP1,SRPRB,BANF1,NPM1,SPCS1,PAIP1,DNAJC3,CXXC1,SEC11A,CNOT4,NFYB,ERN1,CNOT2,DDIT4,MTREX,SERP1,WFS1,CNOT6,KDELR3,CEBPG,RRP9,EIF4E,SLC30A5,HSP90B1,EXOSC1,DNAJA4,SRPRA","Normal","IC1_vs_IC2","Hallmark","Enriched in Low/IC1",FALSE,"UNFOLDED PROTEIN RESPONSE",40
"HALLMARK_HEME_METABOLISM",0.957861705704359,0.999877705760059,0.00595047638509687,0.254942105068757,0.709311603516162,171,"CLIC2,ACP5,MPP1,MFHAS1,OPTN,RBM38,GYPC,DCAF10,C3,RNF19A,BMP2K,EPB41,TENT5C,CTSB,TFRC,SLC7A11,LPIN2,USP15,KEL,CDR2,CPOX,KDM7A,HTATIP2,KAT2B,ASNS,BPGM,BACH1,ARL2BP,TAL1,SDCBP,E2F2,SLC30A1,SNCA","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"HEME METABOLISM",33
"HALLMARK_SPERMATOGENESIS",0.966889053619965,0.999877705760059,0.00760566625042403,0.251049621756963,0.656069961302133,91,"GFI1,IL12RB2,ACRBP,CHFR,SLC2A5,CAMK4,NCAPH,BUB1,DBF4,POMC,EZH2,ADCYAP1,SHE,MLF1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"SPERMATOGENESIS",14
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.983201964078046,0.999877705760059,0.00808899834042902,0.23826295616265,0.605769044451216,72,"LGMN,LDLR,PLSCR1,CYP51A1,PLAUR,ANTXR2,STARD4,ATF3,JAG1,GLDC,IDI1,FADS2,TNFRSF12A,FABP5,NFIL3,AVPR1A,FBXO6,PPARG,TP53INP1,FDPS,CXCL16,GNAI1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"CHOLESTEROL HOMEOSTASIS",22
"HALLMARK_PROTEIN_SECRETION",0.999877705760059,0.999877705760059,0.00681613140110296,0.186982402631938,0.491538174560022,96,"CTSC","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"PROTEIN SECRETION",1
"HALLMARK_TGF_BETA_SIGNALING",0.999596122778675,0.999877705760059,0.00849773149904122,0.181215748415877,0.444574462003462,54,"TGFB1,BMP2,SMURF1,JUNB,SKIL,SERPINE1,PPP1R15A,PPP1CA,KLF10,SPTBN1,ENG,ID3,TGFBR1","Normal","IC1_vs_IC2","Hallmark","Enriched in High/IC2",FALSE,"TGF BETA SIGNALING",13
