"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","subtype","comparison","gene_set","direction","significant","pathway_clean","n_leading"
"REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",0.238180102736136,0.613307853971754,0.0266114758272282,0.665476636239992,1.18662538987547,53,"PRKCB,CARD11,NFKBIE,RPS27A,UBA52,NFKBIB","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ACTIVATION OF NF KAPPAB IN B CELLS",6
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",0.251995782497364,0.631344272278342,0.0321922231256595,0.783495905187344,1.24417126266461,10,"B2M,HLA-A,AP1S2,AP1M1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEF MEDIATED DOWNREGULATION OF MHC CLASS I COMPLEX CELL SURFACE EXPRESSION",4
"REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION",0.251398172145683,0.631344272278342,0.0303565056020427,0.753691262791545,1.23228395693095,14,"FYN,FES,SEMA3A,RRAS,PLXNA4,NRP1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SEMA3A PLEXIN REPULSION SIGNALING BY INHIBITING INTEGRIN ADHESION",6
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",0.259779338014042,0.64392112507736,0.0244058606493461,0.622702828190438,1.11616748175006,125,"PRKCB,GNGT2,PDE6G,RAC2,PLCB2,GNG2,TCF7,ARRB2,GNG11","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"BETA CATENIN INDEPENDENT WNT SIGNALING",9
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.263807089676631,0.647021598891105,0.0258610368354664,0.682279049489762,1.19682654056725,35,"NLRC5,TNFAIP3,UBE2L6,HERC5,IFIH1,ISG15,RPS27A,UBA7,UBA52,IRF3,CYLD,RNF125,RIGI","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATORS OF DDX58 IFIH1 SIGNALING",13
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",0.281414919412352,0.676091644475483,0.0291044135063116,0.752461718091557,1.21598785945588,12,"SAA1,S100B,AGER,LGALS3","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ADVANCED GLYCOSYLATION ENDPRODUCT RECEPTOR SIGNALING",4
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",0.281463045124986,0.676091644475483,0.024336107163646,0.665018721836571,1.17628013887725,41,"CASP1,NLRP3,NMI,STING1,IFIH1,TLR7,IRAK2,RPS27A,BST2,FKBP1A,UBA52,IRF3,NFKBIA,RIGI","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SARS COV 1 ACTIVATES MODULATES INNATE IMMUNE RESPONSES",14
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.285728952772074,0.6793351632234,0.0232356342171485,0.639404362097363,1.14519589016917,67,"NLRC5,TNFAIP3,CASP10,SAA1,S100B,UBE2L6,NFKB2,HERC5,IFIH1,ISG15,RPS27A,UBA7,IRF7,UBA52,AGER,IRF3,NFKBIB,CYLD,RNF125,NFKBIA,RIGI,CASP8,IKBKE,DHX58,TRAF2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DDX58 IFIH1 MEDIATED INDUCTION OF INTERFERON ALPHA BETA",25
"REACTOME_TIE2_SIGNALING",0.299147540983607,0.704054313628084,0.0265434450750983,0.722528747867861,1.19418729452407,16,"DOK2,TEK,ANGPT1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TIE2 SIGNALING",3
"REACTOME_INTERLEUKIN_6_SIGNALING",0.305584053935219,0.711723162046628,0.0281135455123913,0.749865504123105,1.20305398583054,11,"STAT1,IL6,IL6R,SOCS3,JAK2,TYK2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 6 SIGNALING",6
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",0.308515190415062,0.711723162046628,0.0274655467272908,0.739547936214074,1.19511902107497,12,"TLR7,RPS27A,IRF7,UBA52,MYD88","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TRAF6 MEDIATED IRF7 ACTIVATION IN TLR7 8 OR 9 SIGNALING",5
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0.312302839116719,0.713397661903878,0.0710949907592617,-0.393153393766161,-1.09975317931681,30,"COL2A1,PTK2,LAMA3,COL24A1,COL11A1,FN1,ITGA2,LAMC2,ITGA3,SRC","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"MET ACTIVATES PTK2 SIGNALING",10
"REACTOME_INTERLEUKIN_27_SIGNALING",0.320826615858127,0.724472007640324,0.0272565898399834,0.742448751922346,1.19115484758778,11,"EBI3,STAT1,IL27RA,JAK2,TYK2,IL27","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 27 SIGNALING",6
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING",0.326478801726326,0.724472007640324,0.0245208540897068,0.700970505110609,1.1726293816665,18,"NLRC5,RPS27A,UBA52,USP18,CASP8,TRAF2,IKBIP","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"REGULATION OF NF KAPPA B SIGNALING",7
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",0.325367463253675,0.724472007640324,0.0207751242072789,0.584792297649454,1.04055048103248,490,"LCK,IL2RG,PRKCB,JAK3,GRAP2,NCF4,NCKAP1L,FYN,NCF1,SOCS1,SH2D2A,LYL1,VAV1,LYN,STAT1,GRAP,COL4A4,CYBB,PDE3B,CD274,APOE,MATK,PAG1,FGFBP2,SH3KBP1,PRDM1,EGR2,NCF2,IGF1,CYBA,CMA1,CSK,S100B,ID1,CAV1,PTK2B,SPRY1,MEF2C,SGK1,CDH5,ELMO1,THBS4,ID3,SH2B3,ALKAL2,LTK,RAPGEF1,PTPRO,VEGFD,COL6A6,HBEGF,PTPN6,ADCYAP1R1,NOS3,EGR3,FOSB,RPS27A,KLB,PRKCA,VEGFB,DNM3,MAPK11,SPRY2,EGR1,JUNB,MET,FGF7,HGF,KIT,FES,RAP1A,RRAD,FLT4,UBA52,CXCL12,PGF,JAK2,STAT5A,PCSK5,PTN,NCK1,ID4,LAMA2,MXD4,CILP,RPS6KA3,PRR5,PDGFRA,NTRK1,ACTB,FLRT2,EGFR,DUSP7,ATP6V1B2,RALGDS,PAK3,VEGFC,GABRQ,FOS,SRF","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY RECEPTOR TYROSINE KINASES",100
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0.334864603481625,0.733695323065743,0.0233110681854237,0.681456747114458,1.15879913994809,22,"STAT1,IL6,IL11RA,IL6R,SOCS3,JAK2,TYK2,OSM,LIF","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 6 FAMILY SIGNALING",9
"REACTOME_SIGNALING_BY_FGFR_IN_DISEASE",0.336933045356371,0.733695323065743,0.114790404232843,-0.327782055369063,-1.04646247028308,53,"ERLIN2,BAG4,FGF10,ZMYM2,CUX1,POLR2A,TRIM24,CPSF6,FGFR1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR IN DISEASE",9
"REACTOME_CRMPS_IN_SEMA3A_SIGNALING",0.345999464811346,0.734072085137137,0.0244313229701036,0.704829236871531,1.15899401757633,15,"FYN,DPYSL2,FES,SEMA3A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CRMPS IN SEMA3A SIGNALING",4
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.353294229982267,0.734072085137137,0.0244058606493461,0.70514672529073,1.15291371912652,14,"APBB1IP,VWF","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"P130CAS LINKAGE TO MAPK SIGNALING FOR INTEGRINS",2
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",0.358204883371982,0.734072085137137,0.0241790191589434,0.703171105104859,1.14968358341947,14,"RUNX3,MAML2,NOTCH1,KAT2B","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"RUNX3 REGULATES NOTCH SIGNALING",4
"REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.359159732642204,0.734072085137137,0.024135388674134,0.702680239338605,1.14888101871078,14,"APBB1IP,VWF","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GRB2 SOS PROVIDES LINKAGE TO MAPK SIGNALING FOR INTEGRINS",2
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION",0.345959039859062,0.734072085137137,0.0213169736652703,0.647320476395977,1.13851411472011,37,"GNGT2,GNG2,ADCY4,IL6,GNG11,ADCY7,GNAI2,PRKAR1B,PRKX,GNB4","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"ADORA2B MEDIATED ANTI INFLAMMATORY CYTOKINES PRODUCTION",10
"REACTOME_CLEC7A_DECTIN_1_SIGNALING",0.352184047836222,0.734072085137137,0.0197715654337766,0.610699531940989,1.09526138334706,86,"CARD11,CCL17,PLCG2,CLEC7A,MAP3K14,NFATC2,RELB,NFKB2,CARD9,CCL22,RPS27A,SYK,UBA52,NFATC1,NFKBIA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CLEC7A DECTIN 1 SIGNALING",15
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",0.358543699084783,0.734072085137137,0.019385293820482,0.603175631440404,1.08202823380351,108,"HLA-E,HLA-F,TLR8,B2M,HLA-B,HLA-A,STAT1,NLRP3,IFNAR2,HLA-C,STING1,STAT2,PTPN6,IFIH1,TLR7,HLA-G,TLR1,IRAK2,ISG15,RPS27A,TLR2,IRF7,UBA52,IRF3","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SARS COV 2 ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES",24
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.366228070175439,0.735613278886872,0.0539446818693931,-0.417601849006752,-1.0649040708326,21,"CDC23,BUB3,CDC27,UBE2E1,ANAPC1,BUB1B,MAD2L1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"INHIBITION OF THE PROTEOLYTIC ACTIVITY OF APC C REQUIRED FOR THE ONSET OF ANAPHASE BY MITOTIC SPINDLE CHECKPOINT COMPONENTS",7
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",0.366141732283465,0.735613278886872,0.0593739823723063,-0.391371815668061,-1.05228814779954,25,"PDPK1,RPS6KA6,DLG3,DLG1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR MEDIATED ACTIVATION OF RAS SIGNALING",4
"REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE",0.381703470031546,0.760144517242309,0.0640052201911665,-0.375819114019201,-1.05126465151785,30,"ERLIN2,BAG4,ZMYM2,CUX1,TRIM24,CPSF6,FGFR1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR1 IN DISEASE",7
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",0.387985278404369,0.766106524306932,0.0207090505660619,0.654457602533587,1.11925145635676,24,"TNFAIP3,BIRC3,OPTN,TRADD,CYLD,TNFRSF1A,CASP8,IKBKE,TRAF2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TNFR1 INDUCED PROAPOPTOTIC SIGNALING",9
"REACTOME_SIGNALING_BY_LEPTIN",0.419610142166203,0.811192266131968,0.022781336708526,0.689488209684597,1.10618708859561,11,"SOCS3,LEP,LEPR,JAK2,STAT5A","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY LEPTIN",5
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",0.424744448360945,0.811192266131968,0.0389854791151017,-0.46441550983947,-1.04220574968134,13,"FGF10,FGFR1,PTPN11,GRB2,KRAS,FRS2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR1 SIGNALING",6
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2",0.423718150361749,0.811192266131968,0.0365737032588796,-0.482076227373114,-1.03934186331327,11,"PTPN12,HSP90AA1,SHC1,ERBIN,GRB2,KRAS,ERBB2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"CONSTITUTIVE SIGNALING BY OVEREXPRESSED ERBB2",7
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",0.423493975903614,0.811192266131968,0.052485005744846,-0.38277607629155,-1.00800912519779,23,"BRAF,FGF10,ANOS1,FGFR1,PTPN11,PPP2CA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"NEGATIVE REGULATION OF FGFR1 SIGNALING",6
"REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES",0.433740008413967,0.817852169877002,0.0425633582370147,-0.427670765403085,-1.01686696551726,16,"GJA1,SPP1,CACNB2,ITGAV","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"MECHANICAL LOAD ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN OSTEOCYTES",4
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",0.435251798561151,0.817852169877002,0.047441195780349,-0.400359652365111,-1.0093104418353,20,"FGF10,FGFR1,FLRT3,PTPN11,SHC1,GAB1,GRB2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR1",7
"REACTOME_SIGNALING_BY_FGFR1",0.441524310118265,0.823001314060447,0.0774315909249512,-0.326505457197375,-0.991829989485689,41,"BRAF,FGF10,SPRED2,ANOS1,FGFR1,FLRT3,PTPN11,PPP2CA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR1",8
"REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES",0.455368060650526,0.829886003949789,0.0187311337572276,0.632997565357621,1.07187324936052,21,"IFNAR2,STAT2,IFIH1,RPS27A,UBA52,IRF3,TYK2,RIGI","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EVASION BY RSV OF HOST INTERFERON RESPONSES",8
"REACTOME_TNF_SIGNALING",0.450020868113523,0.829886003949789,0.0165683370223268,0.595565052031164,1.06297052715084,56,"TRAF1,TNFAIP3,BIRC3,OPTN,CFLAR,RPS27A,TRADD,UBA52,CYLD,TNFRSF1A,CASP8,IKBKE,TRAF2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TNF SIGNALING",13
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",0.455903040796451,0.829886003949789,0.0169105597992894,0.599502381096425,1.06039532563212,41,"FYN,LYN,EPHB6,EPHB2,ARPC2,EPHB1,ARPC1B,ARPC4,ACTB","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EPHB MEDIATED FORWARD SIGNALING",9
"REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",0.461758644378292,0.834029179380946,0.0175505568039713,0.610343063728764,1.05989543850907,30,"C1QA,PML,C1S,STING1,STAT2,IFIH1,CGAS","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DENGUE VIRUS ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES",7
"REACTOME_SIGNALING_BY_NOTCH3",0.471051511281396,0.842990395954027,0.0161921658566351,0.593515668819679,1.05398916927509,47,"IKZF1,PTCRA,STAT1,MAML2,RPS27A,NOTCH1,UBA52,KAT2B,EGFR,YBX1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH3",10
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.477573958222882,0.842990395954027,0.0159386474808123,0.590020181403889,1.04928967255606,48,"CCL17,MAP3K14,RELB,NFKB2,CCL22,RPS27A,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DECTIN 1 MEDIATED NONCANONICAL NF KB SIGNALING",7
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",0.476884103863205,0.842990395954027,0.0505748153386382,-0.365446943412401,-0.969798914234461,24,"CCND1,PTK2,UHMK1,XPO1,BCL2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"ESTROGEN DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR MEMBRANE SIGNALING",5
"REACTOME_GPER1_SIGNALING",0.488473724461925,0.849361028355437,0.0160453131112164,0.590038017838877,1.04006259159871,39,"GNGT2,GNG2,ADCY4,GNG11,ADCY7,GNAI2,PRKAR1B","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GPER1 SIGNALING",7
"REACTOME_DEATH_RECEPTOR_SIGNALING",0.485124712010418,0.849361028355437,0.0148891372988539,0.570601284038594,1.02041790087988,148,"FASLG,TRAF1,FGD2,TNFAIP3,VAV1,BIRC3,CASP10,ARHGEF15,ARHGEF1,FAS,OPTN,CFLAR,RPS27A,NGFR,TRADD,UBA52,CYLD,MYD88","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DEATH RECEPTOR SIGNALING",18
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.498885245901639,0.86103897996357,0.0184146181537193,0.625635950978032,1.03404398213936,16,"TGFBR2,TGFB1,RPS27A,FKBP1A,UBA52,ARHGEF18","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TGF BETA RECEPTOR SIGNALING IN EMT EPITHELIAL TO MESENCHYMAL TRANSITION",6
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",0.522892597347026,0.895838052807773,0.0189657655462325,0.625532207472344,1.01086813016109,12,"WIF1,SFRP1,SFRP2,DKK2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATION OF TCF DEPENDENT SIGNALING BY WNT LIGAND ANTAGONISTS",4
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL",0.541126722138862,0.920310410644927,0.0177935500265906,0.60894395395814,0.995622348537507,14,"SH3KBP1,RPS27A,MET,UBA52","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INLB MEDIATED ENTRY OF LISTERIA MONOCYTOGENES INTO HOST CELL",4
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",0.596784635304273,0.979231126942926,0.0129698586792964,0.544573377834569,0.963638227305808,42,"APBB1IP,VWF,ARRB2,CSK,RAP1A,JAK2,MAP3K11,ACTB","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY MODERATE KINASE ACTIVITY BRAF MUTANTS",8
"REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS",0.593427982596748,0.979231126942926,0.0139100093882218,0.550273920677431,0.955581955651912,30,"STAT1,NLRP3","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TURBULENT OSCILLATORY DISTURBED FLOW SHEAR STRESS ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN ENDOTHELIAL CELLS",2
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.58726923999041,0.979231126942926,0.0147232047434709,0.560602986448337,0.955381209621776,23,"FYN","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NTRK2 TRKB",1
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",0.59080370942813,0.979231126942926,0.0156740817381875,0.571621113999374,0.950352808639651,17,"OR2I1,EBF1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"OLFACTORY SIGNALING PATHWAY",2
"REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING",0.595254710397767,0.979231126942926,0.0167314735893782,0.579782729944762,0.944090291029243,13,"FYN","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DCC MEDIATED ATTRACTIVE SIGNALING",1
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",0.605191841392098,0.986081811499013,0.0168069374986557,0.576063971377688,0.930926821422665,12,"NFKB2,NFKBIA,SUMO3,IKBKE","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SUMOYLATION OF IMMUNE RESPONSE PROTEINS",4
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.634536546345365,1,0.0109489997883362,0.546788875503176,0.973521410729214,352,"ASB2,HLA-E,NCF4,PSMB9,NCF1,BTK,SOCS1,HLA-F,LY96,TAP2,B2M,TAP1,HLA-B,CTSS,HLA-A,KBTBD8,PSMB10,CYBB,MRC1,TLR4,NCF2,TRIM69,PSMB8,CYBA,TRIM21,HLA-C,UBE2L6,CD14,PSME2,SOCS3,FBXO10,HERC5,FCGR1A,RNF19B,HERC6,HLA-G,CTSL,TLR1,RNF130,RPS27A,CD36,FBXO31,TLR6,UBA7,TLR2,TAPBP,UBA52,PSME1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CLASS I MHC MEDIATED ANTIGEN PROCESSING PRESENTATION",48
"REACTOME_SIGNALING_BY_NOTCH",0.677867786778678,1,0.00994853359063342,0.531726249531153,0.949568086192748,193,"GZMB,IKZF1,MFNG,FCER2,PTCRA,STAT1,ARRB2,DTX1,TLE4,MAML2,RPS27A,NOTCH1,FLT4,UBA52,DTX2,KAT2B,EGFR,YBX1,NOTCH4,ST3GAL6","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH",20
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.644386479730464,1,0.0119562545715385,0.520096207448701,0.918787060715793,40,"APOC1,APOE,PLTP,CETP,ARL4C,PLIN1,NR1H3","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NR1H2 AND NR1H3 MEDIATED SIGNALING",7
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",0.640507518796993,1,0.0131784289948696,0.529626623966054,0.909722367754292,26,"GNG2,ADCY4,GNG11,ADCY7,PRKAR1B,GNB4,ADCY5","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GLUCAGON SIGNALING IN METABOLIC REGULATION",7
"REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS",0.630367873369486,1,0.0166089291355437,0.565166762653688,0.906730770692765,11,"STAT1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY PDGFRA TRANSMEMBRANE JUXTAMEMBRANE AND KINASE DOMAIN MUTANTS",1
"REACTOME_DAG_AND_IP3_SIGNALING",0.663950671658225,1,0.0117077374500031,0.511974869944554,0.900466827589278,37,"CAMK4,ADCY4,PDE1B,PDE1A,PRKCA,ADCY7,PRKAR1B,PRKX,GRK2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DAG AND IP3 SIGNALING",9
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",0.683956320873582,1,0.0105555883693136,0.503878893444726,0.897721875493227,52,"FYN,COL4A4,ST8SIA4,COL6A6,GFRA2","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NCAM SIGNALING FOR NEURITE OUT GROWTH",5
"REACTOME_SIGNALING_BY_WNT",0.856414358564144,1,0.00590731179882457,0.494618178385227,0.881191295102203,269,"PRKCB,RUNX3,GNGT2,WNT10A,PDE6G,RAC2,PLCB2,WNT10B,GNG2,TCF7,ARRB2,SOX17,GNG11,CAV1,SOX7,TLE4,RSPO3,RPS27A,WIF1,PRKCA","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY WNT",20
"REACTOME_SIGNALING_BY_EGFR",0.7132507349853,1,0.00991439088214701,0.489489416278061,0.872085262018282,52,"PAG1,SH3KBP1,CSK,SPRY1,HBEGF,RPS27A,SPRY2,UBA52,EGFR","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY EGFR",9
"REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER",0.724373576309795,1,0.079670326613859,-0.268831791295055,-0.86721208542274,55,"NCOR1,APH1B,NCSTN,MIB1,MAML3,CREBBP,HDAC6,ADAM10,PSEN1,EP300,NEURL1,KAT2A,HDAC8,CUL1,SNW1,HEY2,ADAM17,TBL1XR1,HDAC5,HDAC11,MAML1,SKP1","LumA","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER",22
