"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","subtype","comparison","gene_set","direction","significant","pathway_clean","n_leading"
"REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",0.351692949907236,0.902678571428571,0.021868416932779,0.731009963887371,1.14057487829298,29,"C1QA,STAT2,APOA1,C1S,PML,STING1,IFIH1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DENGUE VIRUS ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES",7
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.347007903650734,0.902678571428571,0.0452829797226623,-0.497379239786854,-1.11600100834243,16,"GAB1,HSP90AA1,ERBIN,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY ERBB2 ECD MUTANTS",4
"REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.375264121707283,0.942239262112851,0.0239439935823993,0.767350369721173,1.15823531551861,14,"APBB1IP,VWF,RAP1A,SRC,RAP1B,ITGA2B,GRB2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GRB2 SOS PROVIDES LINKAGE TO MAPK SIGNALING FOR INTEGRINS",7
"REACTOME_TIE2_SIGNALING",0.373995915588836,0.942239262112851,0.0234456702489548,0.761151359218887,1.15489870764494,16,"DOK2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TIE2 SIGNALING",1
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.386815044372447,0.960798658602529,0.0234515559859981,0.76224288388491,1.15052609857874,14,"APBB1IP,VWF,RAP1A,SRC,RAP1B,ITGA2B","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"P130CAS LINKAGE TO MAPK SIGNALING FOR INTEGRINS",6
"REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY",0.402022037941611,0.97946670169447,0.0194956426881947,0.707114920299229,1.10779866096342,32,"TRAF1,TNFAIP3,BIRC3,OPTN","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TNFR1 INDUCED NF KAPPA B SIGNALING PATHWAY",4
"REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES",0.440447742422337,0.97946670169447,0.0196544041818826,0.716967265555334,1.09977627427318,21,"IFNAR2,STAT2,IFIH1,IRF3,RIGI,TYK2,EIF2AK2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EVASION BY RSV OF HOST INTERFERON RESPONSES",7
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",0.46119171714326,0.97946670169447,0.0206808421906048,0.725724720182155,1.09540574088113,14,"RUNX3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"RUNX3 REGULATES NOTCH SIGNALING",1
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",0.475642023346304,0.97946670169447,0.0217499698947484,0.732147444914664,1.09032721767109,10,"B2M,HLA-A,AP1M1,AP1B1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEF MEDIATED DOWNREGULATION OF MHC CLASS I COMPLEX CELL SURFACE EXPRESSION",4
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.451609298167188,0.97946670169447,0.0175214181592251,0.6848073205372,1.07738619924965,35,"NLRC5,TNFAIP3,UBE2L6,ATG5,UBA7,IFIH1,HERC5,IRF3,CYLD","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATORS OF DDX58 IFIH1 SIGNALING",9
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.458648288128057,0.97946670169447,0.0172158836904846,0.680272336401989,1.07184961892155,36,"TNFAIP3,BIRC3,CASP1,CARD9,CASP4,CYLD,UBE2V1,NOD1,CASP8,IRAK2,MAPK11,NOD2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NOD1 2 SIGNALING PATHWAY",12
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.456153436334576,0.97946670169447,0.0166768661841699,0.670710466859632,1.06548491644179,48,"CCL17,CCL22,MAP3K14,NFKB2,ADRM1,PSMA5,RELB,PSMA4,PSMC5,PSMA7,PSMB2,PSMA6,PSMB6,PSMB5,PSMB1,PSMC4,PSMA3,PSMD14,PSMA1,PSMB4,PSMD7","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DECTIN 1 MEDIATED NONCANONICAL NF KB SIGNALING",21
"REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS",0.455836616213975,0.97946670169447,0.0162876791235596,0.665136467899759,1.06155703557078,62,"PIK3CD,GNGT2,FYN,GNG2,PECAM1,ADCY7","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"HIGH LAMINAR FLOW SHEAR STRESS ACTIVATES SIGNALING BY PIEZO1 AND PECAM1 CDH5 KDR IN ENDOTHELIAL CELLS",6
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",0.477252938615586,0.97946670169447,0.0163274060210547,0.669051781636267,1.05900898531238,41,"NLRP3,CASP1,NMI,TLR7,STING1,IFIH1,IRF3,NFKBIA,IKBKE,RIGI,PPIB","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SARS COV 1 ACTIVATES MODULATES INNATE IMMUNE RESPONSES",11
"REACTOME_SIGNALING_BY_NOTCH3",0.480449919657204,0.97946670169447,0.0159999562435944,0.663696945667843,1.05367201277079,46,"IKZF1,PTCRA,STAT1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH3",3
"REACTOME_CLEC7A_DECTIN_1_SIGNALING",0.452378537377016,0.97946670169447,0.016081059962354,0.660055084750848,1.05266763060551,86,"CARD11,CLEC7A,CCL17,PLCG2,CARD9,NFATC2,CCL22,MAP3K14,NFKB2,ADRM1,PSMA5,RELB,SYK,NFKBIA,PSMA4,PSMC5,PSMA7,PSMB2,PSMA6,IL1B,PSMB6,PSMB5,UBE2V1,PSMB1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CLEC7A DECTIN 1 SIGNALING",24
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",0.443382944489139,0.97946670169447,0.0162480721593197,0.660524729769272,1.05088676709588,108,"HLA-E,TLR8,NLRP3,STAT1,HLA-B,B2M,HLA-C,HLA-F,IFNAR2,STAT2,HLA-A,TLR7,PTPN6,TLR1,TLR2,HLA-G,STING1,IFIH1,IRF3,NUP107","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SARS COV 2 ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES",20
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",0.43691073219659,0.97946670169447,0.0164239133238307,0.659919394309891,1.04751430959697,125,"PRKCB,RAC2,PDE6G,GNGT2,PLCB2,ARRB2,GNG2,TCF7,PFN1,ADRM1,PSMA5,MOV10,PSMA4,GNAO1,PSMC5,PSMA7,PSMB2,GNG4,WNT11,PSMA6,PSMB6,PSMB5,PSMB1,ROR1,PRKCA,TNRC6C,PSMC4","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"BETA CATENIN INDEPENDENT WNT SIGNALING",27
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",0.44087069525666,0.97946670169447,0.0364175856719683,-0.48344447014871,-1.03004252638302,13,"FGF10,FGFR1,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"FRS MEDIATED FGFR1 SIGNALING",3
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",0.486451354864514,0.97946670169447,0.0148237159402061,0.644969067187039,1.01452111687786,279,"LCK,TRAT1,ICOS,PIK3CD,CD19,RAC2,CD28,PIK3CG,VAV1,CD86,FYN,PIK3AP1,CAMK4,PIK3R5,CD80,PIK3R6,SGK1,IL33,PML,ADCY7,RHOG,ADRM1,PSMA5,MOV10,FGF7,IL1RL1,FRS2,PIP4K2A,PLCG1,NRG2,PSMA4,FGFR4,PDGFRA,FGF2,PSMC5,FGF18,MYD88,PSMA7,PSMB2,PSMA6,PDE1B,PSMB6,PDE1A,PSMB5,HGF,MET,RPS6KB2,MDM2,PSMB1,PRR5","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTRACELLULAR SIGNALING BY SECOND MESSENGERS",50
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.486451354864514,0.97946670169447,0.0148237159402061,0.643641222416664,1.01174085027587,352,"HLA-E,ASB2,NCF1,TAP2,NCF4,SOCS1,PSMB9,CTSS,TAP1,BTK,CYBB,PSMB10,MRC1,FCGR1A,NCF2,HLA-B,B2M,LY96,PSMB8,HLA-C,HLA-F,PSME2,TRIM69,HLA-A,CD14,KBTBD8,TLR4,CTSL,CYBA,TLR1,TRIM21,UBE2L6,TLR2,TAPBP,RNF19B,FBXO6,HLA-G,RNF213,TLR6,UBA7,S100A8,RNF114,ADRM1,PSMA5,PSME1,HERC5,PSMA4,SOCS3,UBE2J1,ATG7,PSMC5,ERAP1,SEC61G,UBE2E2,MYD88,PSMA7,STX4,PSMB2,PSMA6,SEC13,PSMB6","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"CLASS I MHC MEDIATED ANTIGEN PROCESSING PRESENTATION",61
"REACTOME_SIGNALING_BY_BMP",0.451676528599605,0.97946670169447,0.0531387686615832,-0.400995754650173,-1.01025823560857,27,"SMAD5,BMPR1B,SMAD1,SMAD4,ACVR2B,SMURF1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY BMP",6
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT",0.433333333333333,0.97946670169447,0.285313392143872,-0.304450226707509,-1.00636434529198,109,"DYNC1I2,BUB3,CLASP2,NUP133,PPP2R5A,CENPP,NSL1,CDC27,TAOK1,ITGB3BP,AHCTF1,CLIP1,ANAPC16,RPS27,PPP2R5E,PPP2R1A,CDC23,PPP2CA","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"MITOTIC SPINDLE CHECKPOINT",18
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",0.481154025127967,0.97946670169447,0.0424944299209872,-0.424179779693586,-0.995070501882032,20,"FGF10,FGFR1,GAB1,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"DOWNSTREAM SIGNALING OF ACTIVATED FGFR1",4
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",0.48761329305136,0.97946670169447,0.0487095049209452,-0.401825263887756,-0.992345345959972,25,"EPGN,GAB1,HSP90AA1,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY EGFR IN CANCER",4
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0.48,0.97946670169447,0.0559470718389937,-0.385084691556487,-0.991774648731631,30,"LAMB2,LAMA3,LAMC2,ITGA3,ITGA2,LAMC3,LAMB3,COL24A1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"MET ACTIVATES PTK2 SIGNALING",8
"REACTOME_SIGNALING_BY_WNT_IN_CANCER",0.479566305254379,0.97946670169447,0.058436248184976,-0.377819733565357,-0.984376125033533,32,"LRP6,PPP2R5A,LRP5,APC,GSK3B,CTNNB1,TNKS,CSNK1A1,FZD4,PPP2R5E,PPP2R1A,PPP2CA,FZD5","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY WNT IN CANCER",13
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",0.503941782898726,0.986530100420388,0.0171132976499365,0.680961632551814,1.0530349647166,24,"TNFAIP3,BIRC3,OPTN,CYLD,IKBKE,RBCK1,TNF,CASP8,RIPK1,TRADD","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TNFR1 INDUCED PROAPOPTOTIC SIGNALING",10
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",0.503149685031497,0.986530100420388,0.0143367080179318,0.640071133020943,1.00530565004147,487,"LCK,IL2RG,PRKCB,JAK3,GRAP2,SH2D2A,NCF1,NCF4,SOCS1,COL4A4,NCKAP1L,CD274,CYBB,VAV1,LYN,STAT1,NCF2,FYN,LTK,APOE,PRDM1,LYL1,NTRK1,SH3KBP1,S100B,IGF1,PAG1,CYBA,SGK1,CSK,PTPN6,PTPRO,COL6A6,FGFBP2,CILP,PDE3B,CMA1,GABRQ,GRAP,ELMO1,STAT5A,JAK2,ATP6V1B2,PTPN2,SH2B3,CXCL12,VEGFD,EGR2,COL9A3,FGF7,MATK,PTK2B,FRS2,PLCG1,MDK,NRG2,NOS3,MEF2C,FGFR4,PDGFRA,SH2B2,FGF2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY RECEPTOR TYROSINE KINASES",62
"REACTOME_SIGNALING_BY_ERBB2_IN_CANCER",0.495468277945619,0.986530100420388,0.0482874384163219,-0.39974891059496,-0.987217595885876,25,"GAB1,HSP90AA1,ERBIN,ERBB3,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY ERBB2 IN CANCER",5
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",0.509472959007923,0.988976920427144,0.0346356843186521,-0.451363801562275,-0.97951393344469,14,"EPGN,KRAS,AREG","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SHC1 EVENTS IN EGFR SIGNALING",3
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",0.529309784375339,0.999899799599198,0.0147645050085958,0.647393008453144,1.02658618506935,42,"APBB1IP,ARRB2,CSK,JAK2,VWF,ACTB,RAP1A,KSR1,SRC,RAP1B,MAP3K11,ITGA2B,ARAF","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY MODERATE KINASE ACTIVITY BRAF MUTANTS",13
"REACTOME_INTERLEUKIN_6_SIGNALING",0.554899288202332,0.999899799599198,0.0189739361797929,0.676884896909622,1.01002079950139,11,"STAT1,JAK2,IL6R,SOCS3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 6 SIGNALING",4
"REACTOME_RET_SIGNALING",0.55891507336594,0.999899799599198,0.014348181792762,0.638931961769616,1.00671296346067,36,"DOK2,PIK3CD","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"RET SIGNALING",2
"REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION",0.577546133258205,0.999899799599198,0.0173085641536971,0.656802976397435,0.99137556013385,14,"FYN,SEMA3A,FES","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SEMA3A PLEXIN REPULSION SIGNALING BY INHIBITING INTEGRIN ADHESION",3
"REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS",0.591094956837801,0.999899799599198,0.0180337454064793,0.652672230467837,0.973891618854511,11,"STAT1,PDGFRA","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY PDGFRA TRANSMEMBRANE JUXTAMEMBRANE AND KINASE DOMAIN MUTANTS",2
"REACTOME_TNF_SIGNALING",0.637467294610152,0.999899799599198,0.0115591416516076,0.599192693108392,0.955182516293415,56,"TRAF1,TNFAIP3,BIRC3,OPTN,CFLAR,CYLD,IKBKE,RBCK1,TNF,CASP8,RIPK1,SMPD3,SMPD2,TRADD","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TNF SIGNALING",14
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.534861043393467,0.999899799599198,0.0411104208438996,-0.401044724006441,-0.949881085963216,21,"BUB3,CDC27,ANAPC16,CDC23","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"INHIBITION OF THE PROTEOLYTIC ACTIVITY OF APC C REQUIRED FOR THE ONSET OF ANAPHASE BY MITOTIC SPINDLE CHECKPOINT COMPONENTS",4
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.642293984231558,0.999899799599198,0.0119117300169327,0.596270596327183,0.946730877445427,43,"ADRM1,PSMA5,PSMA4,PSMC5,PSMA7,PSMB2,PSMA6,PSMB6,PSMB5,PSMB1,PSMC4,TACC3,PSMA3,PSMD14,PSMA1,PSMB4,PSMD7,PSMB3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"NEGATIVE REGULATION OF NOTCH4 SIGNALING",18
"REACTOME_INTERLEUKIN_1_SIGNALING",0.681561428283236,0.999899799599198,0.0099963905029723,0.592978957883114,0.94479452073375,98,"NLRC5,IL1R2,IRAK3,S100B,NFKB2,ADRM1,PSMA5,USP18,MAP3K3,NFKBIA,PSMA4,PSMC5,AGER,MYD88,PSMA7,NFKBIB,PSMB2,PSMA6,IL1B,PSMB6,PSMB5,MAP3K8,UBE2V1,NOD1,PSMB1,PSMC4,CASP8,PSMA3,IRAK2,TNIP2,IL1RN,PSMD14,NOD2,PSMA1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 1 SIGNALING",34
"REACTOME_DEATH_RECEPTOR_SIGNALING",0.711095533747246,0.999899799599198,0.00921973023824464,0.593682239740124,0.940620928219547,148,"FASLG,TRAF1,FGD2,VAV1,TNFAIP3,BIRC3,CASP10,OPTN,FAS,CFLAR,CYLD,NFKBIA,NGFR,ARHGEF1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DEATH RECEPTOR SIGNALING",14
"REACTOME_SIGNALING_BY_MET",0.552631578947368,0.999899799599198,0.140389202001749,-0.303866388155184,-0.939184735110196,78,"LAMB2,GAB1,LAMA3,LRIG1,TNS4,USP8,LAMC2,STAM2,ITGA3,KRAS,SPINT1,ARF6,ITGA2,LAMC3,RANBP10,HPN,RAB4A,PTPN1,DOCK7,LAMB3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY MET",20
"REACTOME_SIGNALING_BY_NOTCH",0.738569284642321,0.999899799599198,0.00859328307432843,0.593780453742159,0.936506520406139,196,"GZMB,IKZF1,MFNG,PTCRA,FCER2,STAT1,ARRB2,DLK1,ADRM1,PSMA5,MOV10,YBX1,MDK,PSMA4,H3C8,PSMC5,KAT2B,H3C2,PSMA7,PSMB2,PSMA6,PSMB6,PSMB5,DTX2,PSMB1,TLE4","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY NOTCH",26
"REACTOME_SIGNALING_BY_PDGF",0.673082991479962,0.999899799599198,0.0108242159482691,0.582027759107071,0.926820106265919,53,"COL4A4,STAT1,COL6A6,STAT5A,COL9A3,PLCG1,PDGFRA,THBS4","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY PDGF",8
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY",0.579876434245366,0.999899799599198,0.0291228068013242,-0.452439829262975,-0.925317984787503,11,"TRAF6,TAB3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"ALPHA PROTEIN KINASE 1 SIGNALING PATHWAY",2
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.68902627511592,0.999899799599198,0.010156416645481,0.579314602741875,0.924278557775521,67,"NLRC5,TNFAIP3,CASP10,S100B,UBE2L6,NFKB2,ATG5,UBA7,IFIH1,DHX58,HERC5,IRF3,CYLD,NFKBIA,AGER,NFKBIB,IRF7,IKBKE,RIGI,ISG15,CASP8,RIPK1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"DDX58 IFIH1 MEDIATED INDUCTION OF INTERFERON ALPHA BETA",22
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0.656923458013376,0.999899799599198,0.0135766516246191,0.597494982139914,0.920180231484563,22,"STAT1,OSM,JAK2,IL6R,SOCS3,CNTFR,TYK2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"INTERLEUKIN 6 FAMILY SIGNALING",7
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII",0.577626389386877,0.999899799599198,0.0329279193536928,-0.413436232572527,-0.917114652426859,15,"GAB1,HSP90AA1,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"CONSTITUTIVE SIGNALING BY EGFRVIII",3
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",0.679037875489769,0.999899799599198,0.0112029651976429,0.578879876960872,0.916280335759376,41,"LYN,FYN,ARPC1B,EPHB6,EPHB2,ARPC2,ARPC4,LIMK1,CFL1,EPHB1,ACTB","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EPHB MEDIATED FORWARD SIGNALING",11
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING",0.666490765171504,0.999899799599198,0.0142794746192913,0.597604223646322,0.908699596785916,18,"NLRC5,USP18","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"REGULATION OF NF KAPPA B SIGNALING",2
"REACTOME_SIGNALING_BY_LEPTIN",0.643041041950629,0.999899799599198,0.0167966209516589,0.608505302974479,0.907987481205657,11,"STAT5A,JAK2,SOCS3","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY LEPTIN",3
"REACTOME_SIGNALING_BY_NOTCH1",0.62015503875969,0.999899799599198,0.113318868985054,-0.297535886748557,-0.907984776980283,71,"MAML3,NBEA,TLE3,SKP1,ARRB1,NEURL1,APH1B,HES1,NCSTN,NCOR1,HEY1,JAG1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY NOTCH1",12
"REACTOME_SIGNALING_BY_FGFR1",0.601965601965602,0.999899799599198,0.0635916868333331,-0.326309736927024,-0.90556996117072,41,"FGF10,FGFR1,GAB1,KRAS,ANOS1,SPRED2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"SIGNALING BY FGFR1",6
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",0.662533215234721,0.999899799599198,0.0159902570706937,0.596763253889477,0.894011489931328,12,"TLR7,MYD88,IRF7,UBE2V1","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"TRAF6 MEDIATED IRF7 ACTIVATION IN TLR7 8 OR 9 SIGNALING",4
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",0.633507853403141,0.999899799599198,0.0350116687021792,-0.378177043942726,-0.879432963724774,19,"GAB1,HSP90AA1,KRAS","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in Low/IC1",FALSE,"CONSTITUTIVE SIGNALING BY LIGAND RESPONSIVE EGFR CANCER VARIANTS",3
"REACTOME_GPER1_SIGNALING",0.730127360562143,0.999899799599198,0.0102413309285544,0.549013620593632,0.868090857868257,39,"GNGT2,GNG2,ADCY7","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"GPER1 SIGNALING",3
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",0.750389691364439,0.999899799599198,0.00895163659160176,0.543800299851113,0.867107727149112,61,"ADRM1,PSMA5,TUBB2B,PSMA4,PSMC5,PSMA7,PSMB2,PSMA6,PSMB6,PSMB5,PSMB1,TUBB6,PLK1,PSMC4,TUBB4A,PSMA3,PSMD14,PSMA1,PSMB4,PSMD7,FKBPL,PSMB3,CDK1,MAPRE1,PSMC3,CCNB2","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT",26
"REACTOME_EPHRIN_SIGNALING",0.709079118028534,0.999899799599198,0.0131386203155092,0.568042663598033,0.866953292906151,19,"FYN,EPHB6,EPHB2,EPHB1,MYL12A","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"EPHRIN SIGNALING",5
"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS",0.71490765171504,0.999899799599198,0.013266357129743,0.567228775891265,0.862511574621688,18,"STAT1,STAT5A","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY CYTOSOLIC FGFR1 FUSION MUTANTS",2
"REACTOME_SIGNALING_BY_WNT",0.91040895910409,0.999899799599198,0.00452574036989937,0.546313122865629,0.859488443303248,272,"PRKCB,WNT10A,RUNX3,RAC2,PDE6G,GNGT2,PLCB2,DKK1,ARRB2,GNG2,WNT2,TCF7,PFN1,ADRM1,PSMA5,RSPO1,MOV10,WNT6,PSMA4,SNX3,GNAO1,H3C8,PSMC5,WNT10B,H3C2,KREMEN2,PSMA7,PSMB2,GNG4,WNT11,PSMA6,PSMB6,PSMB5","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"SIGNALING BY WNT",33
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0.700098605437386,0.999899799599198,0.0145155832799173,0.567594530926188,0.856724719964373,14,"FRS2,FGFR4,FGF2,FGF18","LumB","High_Q4_vs_Low_Q1","ReactomeImmune","Enriched in High/IC2",FALSE,"FRS MEDIATED FGFR4 SIGNALING",4
